ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40551	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819683	2819241	2819392	2819837	2819917	40551	7,12	0,0	22,19	0,2	197	99	1	1.0	1.0,1.0	1.0,0.827	0.087
40552	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816960	2815959	2816355	2818877	2819124	40552	47,18	2,1	50,56	0,0	197	99	0.131523242903	1.0	0.922,0.9	1.0,1.0	-0.089
40553	"ENSG00000134461.11"	"ANKRD16"	chr10	-	5925920	5926040	5924968	5925130	5927685	5927728	40553	40,29	2,0	24,28	1,0	197	99	0.727649925161	1.0	0.91,1.0	0.923,1.0	-0.006
40554	"ENSG00000134461.11"	"ANKRD16"	chr10	-	5922260	5922339	5920049	5920250	5924968	5925130	40554	44,16	3,8	30,53	3,2	177	99	0.127420163255	1.0	0.891,0.528	0.848,0.937	-0.183
40555	"ENSG00000134461.11"	"ANKRD16"	chr10	-	5925931	5926040	5924968	5925130	5927685	5927728	40555	64,45	2,0	42,43	1,0	197	99	0.835205537709	1.0	0.941,1.0	0.955,1.0	-0.007
40566	"ENSG00000084453.12"	"SLCO1A2"	chr12	-	21428293	21428358	21427402	21427520	21445097	21445270	40566	6,7	0,0	10,7	0,1	163	99	1	1.0	1.0,1.0	1.0,0.81	0.095
40569	"ENSG00000084453.12"	"SLCO1A2"	chr12	-	21472305	21472513	21471715	21471857	21487521	21487605	40569	2,0	6,0	2,3	2,8	197	99	1	1.0	0.143,NA	0.334,0.159	-0.104
40577	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122736504	122736581	122735020	122735202	122737523	122737602	40577	2,0	115,65	3,0	98,109	175	99	0.888641138082	1.0	0.01,0.0	0.017,0.0	-0.004
40579	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122734388	122734535	122732737	122732826	122735020	122735202	40579	408,512	0,0	459,460	2,0	197	99	1	1.0	1.0,1.0	0.991,1.0	0.004
40580	"ENSG00000123737.8"	"EXOSC9"	chr4	+	122732737	122732826	122731121	122731254	122734388	122734535	40580	546,703	4,4	584,610	1,0	187	99	0.288767987516	1.0	0.986,0.989	0.997,1.0	-0.011
40583	"ENSG00000168653.6"	"NDUFS5"	chr1	+	39494394	39494612	39491989	39492074	39500063	39500308	40583	1510,1345	2,0	2157,1961	4,0	197	99	1	1.0	0.997,1.0	0.996,1.0	0.0
40584	"ENSG00000168653.6"	"NDUFS5"	chr1	+	39494394	39494612	39491989	39492070	39500063	39500308	40584	1429,1302	0,5	2052,1902	0,2	197	99	1	1.0	1.0,0.992	1.0,0.998	-0.003
40585	"ENSG00000168653.6"	"NDUFS5"	chr1	+	39494417	39494612	39491989	39492074	39500063	39500308	40585	883,824	2,0	1217,1141	4,0	197	99	1	1.0	0.996,1.0	0.994,1.0	0.001
40587	"ENSG00000101751.6"	"POLI"	chr18	+	51807036	51807273	51804072	51804225	51809206	51809385	40587	5,2	0,0	4,4	0,1	197	99	1	1.0	1.0,1.0	1.0,0.668	0.166
40592	"ENSG00000185658.9"	"BRWD1"	chr21	-	40604102	40604210	40601237	40601362	40604298	40604424	40592	36,34	0,0	53,64	1,0	197	99	1	1.0	1.0,1.0	0.964,1.0	0.018
40595	"ENSG00000185658.9"	"BRWD1"	chr21	-	40684997	40685027	40684766	40684826	40685166	40685225	40595	31,12	0,1	23,23	2,1	128	99	0.541814880766	1.0	1.0,0.903	0.899,0.947	0.028
40597	"ENSG00000185658.9"	"BRWD1"	chr21	-	40627590	40627754	40622721	40622815	40630412	40630598	40597	5,4	1,0	7,10	0,0	197	99	1	1.0	0.715,1.0	1.0,1.0	-0.143
40598	"ENSG00000185658.9"	"BRWD1"	chr21	-	40627570	40627754	40622721	40622815	40630412	40630598	40598	8,6	1,0	12,17	0,0	197	99	1	1.0	0.801,1.0	1.0,1.0	-0.099
40599	"ENSG00000185658.9"	"BRWD1"	chr21	-	40610404	40610499	40608520	40608710	40619626	40619758	40599	23,34	1,2	51,56	0,0	193	99	0.0854662167563	1.0	0.922,0.897	1.0,1.0	-0.091
405	"ENSG00000168385.13"	"SEPT2"	chr2	+	242266042	242266191	242265407	242265528	242274540	242274627	405	1,0	124,141	0,1	231,176	197	99	1	1.0	0.004,0.0	0.0,0.003	0.001
40600	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32113710	32113805	32112352	32112425	32123122	32123290	40600	28,29	0,2	50,66	0,1	193	99	0.292110487631	1.0	1.0,0.881	1.0,0.971	-0.045
40601	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32113710	32113805	32112352	32112425	32133811	32133994	40601	29,35	0,1	48,55	1,0	193	99	0.611651665512	1.0	1.0,0.947	0.961,1.0	-0.007
40602	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32123122	32123290	32113710	32113805	32145311	32146039	40602	8,9	0,0	10,21	1,1	197	99	1	1.0	1.0,1.0	0.834,0.913	0.127
40603	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32123122	32123290	32113710	32113805	32133811	32138891	40603	83,86	7,15	63,70	8,5	197	99	0.557171113532	1.0	0.856,0.742	0.798,0.876	-0.038
40605	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32123122	32123290	32112352	32112425	32133811	32138891	40605	77,79	0,1	53,55	1,0	197	99	0.678726278665	1.0	1.0,0.975	0.964,1.0	0.006
40606	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32133811	32138891	32123122	32123290	32140172	32140256	40606	92,97	1,0	77,84	3,0	197	99	0.382568294002	1.0	0.979,1.0	0.928,1.0	0.026
40607	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32140172	32140256	32123122	32123290	32145311	32146039	40607	15,14	2,0	18,18	0,5	182	99	0.722783851636	1.0	0.803,1.0	1.0,0.662	0.071
40608	"ENSG00000174718.7"	"KIAA1551"	chr12	+	32140172	32140256	32113710	32113805	32145311	32146039	40608	14,14	0,0	15,18	1,1	182	99	1	1.0	1.0,1.0	0.891,0.907	0.101
40609	"ENSG00000116237.11"	"ICMT"	chr1	-	6294464	6294571	6293533	6293703	6294945	6295034	40609	42,27	21,15	41,21	28,18	197	99	0.250156800594	1.0	0.501,0.475	0.424,0.37	0.091
40610	"ENSG00000116237.11"	"ICMT"	chr1	-	6293533	6293703	6291961	6292179	6294945	6295034	40610	50,53	3,1	61,51	1,6	197	99	0.686940048028	1.0	0.893,0.964	0.968,0.81	0.039
4061	"ENSG00000060339.9"	"CCAR1"	chr10	+	70525611	70525836	70520850	70520949	70530962	70531188	4061	152,143	1,0	123,145	0,0	197	99	0.75751862945	1.0	0.987,1.0	1.0,1.0	-0.006
40622	"ENSG00000186566.7"	"GPATCH8"	chr17	-	42516038	42516083	42513845	42513913	42541839	42543303	40622	0,0	8,0	1,6	7,15	143	99	1	1.0	0.0,NA	0.09,0.217	-0.153
40623	"ENSG00000186566.7"	"GPATCH8"	chr17	-	42552196	42552271	42541839	42541912	42580693	42580771	40623	48,24	0,0	51,46	2,0	173	99	0.97731583415	1.0	1.0,1.0	0.936,1.0	0.032
40626	"ENSG00000186566.7"	"GPATCH8"	chr17	-	42541839	42541912	42513845	42513913	42552196	42552271	40626	27,6	4,0	22,34	1,3	171	99	0.549881663669	1.0	0.796,1.0	0.927,0.868	0.001
40627	"ENSG00000186566.7"	"GPATCH8"	chr17	-	42501716	42501860	42483288	42483419	42512432	42512519	40627	19,37	0,0	40,49	1,0	197	99	1	1.0	1.0,1.0	0.953,1.0	0.024
4062	"ENSG00000060339.9"	"CCAR1"	chr10	+	70496632	70496805	70482211	70482334	70497601	70497646	4062	860,972	1,0	685,789	0,0	197	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
4063	"ENSG00000060339.9"	"CCAR1"	chr10	+	70500385	70500418	70497601	70497646	70502132	70502165	4063	177,184	3,0	207,224	4,0	131	99	0.991657467084	1.0	0.978,1.0	0.975,1.0	0.001
40649	"ENSG00000168769.8"	"TET2"	chr4	+	106111516	106111643	106067449	106068136	106155053	106158508	40649	1,8	5,2	6,8	5,6	197	99	0.983087931283	1.0	0.091,0.668	0.376,0.401	-0.009
4064	"ENSG00000060339.9"	"CCAR1"	chr10	+	70500385	70500418	70496632	70496805	70502132	70502165	4064	94,141	2,1	144,125	0,3	131	99	0.833677744506	1.0	0.973,0.991	1.0,0.969	-0.002
40651	"ENSG00000168769.8"	"TET2"	chr4	+	106155053	106158508	106111516	106111662	106163990	106164084	40651	3,5	0,0	3,8	3,0	197	99	1	1.0	1.0,1.0	0.334,1.0	0.333
40652	"ENSG00000168769.8"	"TET2"	chr4	+	106111516	106111662	106067942	106068136	106155053	106158508	40652	4,13	5,2	9,16	5,6	197	99	0.982440720457	1.0	0.287,0.766	0.475,0.573	0.002
4065	"ENSG00000060339.9"	"CCAR1"	chr10	+	70549466	70549672	70547899	70548085	70550963	70551309	4065	122,100	2,0	207,180	0,0	197	99	0.144581684903	1.0	0.968,1.0	1.0,1.0	-0.016
40665	"ENSG00000141279.11"	"NPEPPS"	chr17	+	45669321	45669426	45668082	45668247	45669850	45669911	40665	18,24	1,0	31,31	1,1	197	99	0.787109167869	1.0	0.9,1.0	0.94,0.94	0.01
40666	"ENSG00000141279.11"	"NPEPPS"	chr17	+	45669269	45669426	45668082	45668247	45669850	45669911	40666	15,18	1,0	25,27	1,1	197	99	0.75973735798	1.0	0.883,1.0	0.926,0.931	0.013
40667	"ENSG00000141279.11"	"NPEPPS"	chr17	+	45636977	45637053	45623274	45623359	45646782	45646860	40667	0,0	5,1	1,0	8,9	174	99	1	1.0	0.0,0.0	0.066,0.0	-0.033
40670	"ENSG00000141279.11"	"NPEPPS"	chr17	+	45696643	45696688	45696374	45696530	45697102	45697150	40670	6,0	26,27	1,0	47,27	143	99	0.0818578030878	1.0	0.138,0.0	0.015,0.0	0.062
40672	"ENSG00000141279.11"	"NPEPPS"	chr17	+	45660107	45660215	45656755	45656877	45662865	45663066	40672	29,22	3,1	43,34	5,3	197	99	0.795428681652	1.0	0.829,0.917	0.812,0.851	0.041
40675	"ENSG00000141279.11"	"NPEPPS"	chr17	+	45623274	45623359	45608692	45608921	45646782	45646860	40675	19,22	0,1	26,30	0,0	183	99	1	1.0	1.0,0.922	1.0,1.0	-0.039
40676	"ENSG00000204790.8"	"CBWD6"	chr9	-	69243512	69243652	69240012	69240059	69245075	69245163	40676	0,0	1,0	1,0	0,0	197	99	1	1.0	0.0,NA	1.0,NA	-1.0
4067	"ENSG00000060339.9"	"CCAR1"	chr10	+	70482211	70482334	70480768	70480913	70496632	70496805	4067	606,649	1,0	450,521	0,0	197	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
40681	"ENSG00000204790.8"	"CBWD6"	chr9	-	69205456	69205586	69204905	69205069	69206733	69206799	40681	2,3	0,2	4,4	0,0	197	99	1	1.0	1.0,0.43	1.0,1.0	-0.285
40683	"ENSG00000204790.8"	"CBWD6"	chr9	-	69234166	69234250	69229611	69229668	69235561	69235606	40683	1,0	0,0	0,0	2,0	182	99	1	1.0	1.0,NA	0.0,NA	1.0
40686	"ENSG00000204790.8"	"CBWD6"	chr9	-	69234033	69234250	69229611	69229668	69235561	69235606	40686	3,1	0,0	0,2	2,0	197	99	1	1.0	1.0,1.0	0.0,1.0	0.5
40687	"ENSG00000198951.7"	"NAGA"	chr22	-	42463768	42463940	42463116	42463294	42464442	42464578	40687	32,29	0,0	75,58	3,0	197	99	0.389313254121	1.0	1.0,1.0	0.926,1.0	0.037
40688	"ENSG00000169442.4"	"CD52"	chr1	+	26645018	26645131	26644448	26644562	26646661	26646815	40688	0,0	302,226	4,3	1057,982	197	99	1	1.0	0.0,0.0	0.002,0.002	-0.002
4069	"ENSG00000060339.9"	"CCAR1"	chr10	+	70520850	70520949	70517050	70517134	70530962	70531188	4069	1,2	0,6	5,0	2,0	197	99	1	1.0	1.0,0.143	0.557,NA	0.014
406	"ENSG00000168385.13"	"SEPT2"	chr2	+	242266047	242266162	242265407	242265528	242274540	242274627	406	0,0	124,141	0,2	231,176	197	99	1	1.0	0.0,0.0	0.0,0.006	-0.003
40700	"ENSG00000136243.12"	"NUPL2"	chr7	+	23236791	23236849	23236298	23236385	23239076	23239161	40700	1,0	25,31	1,3	30,33	156	99	0.473696975581	1.0	0.025,0.0	0.021,0.055	-0.025
40701	"ENSG00000136243.12"	"NUPL2"	chr7	+	23224688	23224917	23221445	23221825	23226670	23226765	40701	135,90	0,2	194,141	2,0	197	99	0.593794408358	1.0	1.0,0.958	0.98,1.0	-0.011
40702	"ENSG00000136243.12"	"NUPL2"	chr7	+	23236298	23236385	23226670	23226765	23239076	23239161	40702	28,32	0,0	34,36	0,1	185	99	1	1.0	1.0,1.0	1.0,0.951	0.024
40703	"ENSG00000136243.12"	"NUPL2"	chr7	+	23235457	23235534	23226670	23226765	23236298	23236385	40703	86,69	3,1	124,60	4,3	175	99	0.730188108364	1.0	0.942,0.975	0.946,0.919	0.026
40704	"ENSG00000136243.12"	"NUPL2"	chr7	+	23236791	23236866	23236298	23236385	23239076	23239161	40704	3,0	25,31	3,3	30,33	173	99	0.610492845192	1.0	0.064,0.0	0.054,0.049	-0.02
40706	"ENSG00000198081.6"	"ZBTB14"	chr18	-	5293970	5294000	5293242	5293326	5295811	5296039	40706	0,1	0,0	2,0	0,3	128	99	1	1.0	NA,1.0	1.0,0.0	0.5
4070	"ENSG00000060339.9"	"CCAR1"	chr10	+	70520850	70520949	70517050	70517134	70525644	70525684	4070	118,117	0,0	190,150	0,3	197	99	0.498310266531	1.0	1.0,1.0	1.0,0.962	0.019
40710	"ENSG00000171056.6"	"SOX7"	chr8	-	10677702	10677779	10581277	10584176	10683661	10683754	40710	25,39	0,2	44,29	0,0	175	99	0.422715961002	1.0	1.0,0.917	1.0,1.0	-0.041
40711	"ENSG00000182378.8"	"PLCXD1"	chrX	+	198148	198351	192988	193061	200833	200981	40711	41,16	6,1	46,46	10,9	197	99	0.359273039462	1.0	0.774,0.889	0.698,0.72	0.123
40712	"ENSG00000182378.8"	"PLCXD1"	chrX	+	208165	208321	207314	207443	209701	209885	40712	66,42	0,0	89,107	1,0	197	99	0.633631219519	1.0	1.0,1.0	0.978,1.0	0.011
40714	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79185880	79185969	79184553	79184655	79186399	79186572	40714	963,979	0,1	1319,1210	0,0	187	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
40716	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79172853	79172921	79165316	79165399	79178482	79178569	40716	857,762	1,0	1078,1183	2,1	166	99	1	1.0	0.998,1.0	0.997,0.999	0.001
40717	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79178692	79178737	79178482	79178569	79179610	79179639	40717	2,0	499,371	1,1	911,816	143	99	1	1.0	0.003,0.0	0.001,0.001	0.001
40718	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79179610	79179691	79178482	79178569	79183330	79183356	40718	1253,1003	1,8	2079,1946	2,5	179	99	0.852081060896	1.0	0.999,0.986	0.998,0.995	-0.004
40719	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79177308	79177425	79172853	79172921	79178482	79178569	40719	16,17	857,762	13,14	1077,1183	197	99	0.756470749861	1.0	0.009,0.011	0.006,0.006	0.004
4071	"ENSG00000060339.9"	"CCAR1"	chr10	+	70520763	70520949	70517050	70517134	70530962	70531058	4071	101,82	0,6	124,142	2,0	197	99	0.0991164930697	1.0	1.0,0.873	0.969,1.0	-0.048
40720	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79177311	79177425	79172853	79172921	79178482	79178569	40720	12,6	857,762	10,8	1077,1183	197	99	1	1.0	0.007,0.004	0.005,0.003	0.001
40721	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79170554	79170601	79165366	79165399	79178482	79178569	40721	515,327	1,0	647,697	2,1	145	99	1	1.0	0.997,1.0	0.995,0.998	0.002
40722	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79170554	79170601	79165366	79165399	79172853	79172921	40722	793,521	0,0	1034,1122	1,0	145	99	1	1.0	1.0,1.0	0.999,1.0	0.0
40723	"ENSG00000185787.10"	"MORF4L1"	chr15	+	79178692	79178823	79178482	79178569	79179610	79179691	40723	2,0	499,371	2,1	911,816	197	99	1	1.0	0.002,0.0	0.001,0.001	0.0
40725	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12760154	12760242	12759949	12760030	12760726	12760828	40725	59,26	4,0	106,100	0,6	186	99	0.350523365316	1.0	0.887,1.0	1.0,0.899	-0.006
40726	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12769241	12769321	12769037	12769158	12772073	12772190	40726	62,70	0,0	69,99	1,4	178	99	0.235627224969	1.0	1.0,1.0	0.975,0.932	0.046
40727	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12772073	12772190	12769241	12769324	12774130	12774276	40727	147,132	0,3	161,203	0,0	197	99	0.124993728638	1.0	1.0,0.957	1.0,1.0	-0.022
40729	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12759949	12760030	12758988	12759216	12760726	12760828	40729	33,7	1,3	45,46	2,3	179	99	0.323632439963	1.0	0.948,0.563	0.926,0.895	-0.155
4072	"ENSG00000060339.9"	"CCAR1"	chr10	+	70520763	70520949	70517050	70517134	70525644	70525836	4072	218,197	0,0	309,292	0,3	197	99	0.504918502419	1.0	1.0,1.0	1.0,0.98	0.01
40730	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12758256	12758412	12758046	12758149	12758988	12759216	40730	33,30	0,0	21,48	0,2	197	99	1	1.0	1.0,1.0	1.0,0.923	0.038
40731	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12769241	12769324	12769037	12769158	12772073	12772190	40731	165,149	0,0	166,241	1,4	181	99	0.16733207335	1.0	1.0,1.0	0.989,0.971	0.02
40736	"ENSG00000120756.8"	"PLS1"	chr3	+	142316078	142316190	142315281	142315351	142383043	142383149	40736	4,1	32,39	4,10	80,88	197	99	0.731171893931	1.0	0.059,0.013	0.025,0.054	-0.004
40738	"ENSG00000120756.8"	"PLS1"	chr3	+	142364137	142364422	142346657	142346750	142383043	142383149	40738	0,4	1,0	0,2	0,0	197	99	1	1.0	0.0,1.0	NA,1.0	-0.5
4073	"ENSG00000060339.9"	"CCAR1"	chr10	+	70497601	70497646	70496632	70496805	70502132	70502165	4073	258,324	2,1	239,268	0,3	143	99	0.860261909021	1.0	0.989,0.996	1.0,0.984	0.0
40745	"ENSG00000132463.9"	"GRSF1"	chr4	-	71690010	71690078	71681498	71686578	71691012	71691148	40745	20,16	0,4	30,28	0,0	166	99	0.174605431862	1.0	1.0,0.705	1.0,1.0	-0.147
40746	"ENSG00000132463.9"	"GRSF1"	chr4	-	71697255	71697351	71693568	71693753	71698023	71698167	40746	53,69	0,1	98,93	0,0	194	99	0.341050465918	1.0	1.0,0.972	1.0,1.0	-0.014
40748	"ENSG00000132463.9"	"GRSF1"	chr4	-	71697255	71697391	71693568	71693753	71698023	71698167	40748	163,159	0,1	303,211	0,0	197	99	0.653753571382	1.0	1.0,0.988	1.0,1.0	-0.006
40749	"ENSG00000147475.10"	"ERLIN2"	chr8	+	37597882	37597964	37595425	37595547	37601872	37601934	40749	26,42	1,0	47,45	0,0	180	99	0.510530787935	1.0	0.935,1.0	1.0,1.0	-0.032
4074	"ENSG00000060339.9"	"CCAR1"	chr10	+	70497601	70497646	70496632	70496805	70500385	70500418	4074	384,433	17,29	365,421	29,23	143	99	0.483437612466	1.0	0.94,0.912	0.897,0.927	0.014
40750	"ENSG00000147475.10"	"ERLIN2"	chr8	+	37599289	37599336	37597882	37597964	37601872	37601934	40750	26,36	2,5	39,39	1,4	145	99	0.387597683707	1.0	0.899,0.831	0.964,0.869	-0.051
40751	"ENSG00000147475.10"	"ERLIN2"	chr8	+	37601872	37601934	37597882	37597964	37602088	37602214	40751	72,106	0,2	71,78	0,1	160	99	0.908313898663	1.0	1.0,0.97	1.0,0.98	-0.005
40752	"ENSG00000141456.10"	"PELP1"	chr17	-	4586324	4586406	4586097	4586247	4594182	4594288	40752	0,0	159,89	2,0	116,178	180	99	1	1.0	0.0,0.0	0.009,0.0	-0.004
40753	"ENSG00000141456.10"	"PELP1"	chr17	-	4594672	4594737	4594182	4594288	4607157	4607632	40753	37,40	0,0	46,65	1,0	163	99	0.614177696121	1.0	1.0,1.0	0.965,1.0	0.018
40755	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67049741	67049836	67049292	67049423	67049905	67049948	40755	119,91	1,2	161,176	0,0	193	99	0.0756600943683	1.0	0.984,0.959	1.0,1.0	-0.028
40756	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67048563	67048655	67048202	67048254	67048929	67049029	40756	111,110	0,0	153,142	2,0	190	99	0.608053048432	1.0	1.0,1.0	0.976,1.0	0.012
40757	"ENSG00000173020.6"	"ADRBK1"	chr11	+	67051177	67051244	67050598	67050699	67051324	67051420	40757	107,72	1,0	159,202	0,1	165	99	0.434374418772	1.0	0.985,1.0	1.0,0.992	-0.004
40758	"ENSG00000158402.14"	"CDC25C"	chr5	-	137626327	137626429	137625189	137625252	137627658	137627805	40758	70,47	0,0	55,60	0,4	197	99	0.296587275114	1.0	1.0,1.0	1.0,0.883	0.058
40759	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661503	137661593	137654907	137655063	137661709	137661764	40759	24,47	0,0	101,84	3,2	188	99	0.319148686824	1.0	1.0,1.0	0.947,0.957	0.048
4075	"ENSG00000060339.9"	"CCAR1"	chr10	+	70516282	70516363	70515232	70515293	70517050	70517134	4075	0,0	1,2	0,1	9,11	179	99	1	1.0	0.0,0.0	0.0,0.048	-0.024
40761	"ENSG00000158402.14"	"CDC25C"	chr5	-	137654907	137655063	137627658	137627805	137664172	137664218	40761	78,69	0,0	112,132	0,2	197	99	0.705946237227	1.0	1.0,1.0	1.0,0.971	0.014
40762	"ENSG00000158402.14"	"CDC25C"	chr5	-	137665241	137665336	137664172	137664218	137666675	137666907	40762	24,23	1,0	82,82	8,3	193	99	0.622731108909	1.0	0.925,1.0	0.84,0.933	0.076
40764	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661709	137661743	137661503	137661593	137664172	137664218	40764	33,63	0,0	98,132	1,3	132	99	0.578810308198	1.0	1.0,1.0	0.987,0.971	0.021
40765	"ENSG00000158402.14"	"CDC25C"	chr5	-	137625189	137625252	137622857	137622956	137626327	137626429	40765	44,34	0,0	72,61	0,1	161	99	0.616830556074	1.0	1.0,1.0	1.0,0.974	0.013
40766	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661709	137661764	137661503	137661593	137664172	137664218	40766	8,15	0,0	43,39	1,3	153	99	1	1.0	1.0,1.0	0.965,0.894	0.071
40767	"ENSG00000158402.14"	"CDC25C"	chr5	-	137661709	137661764	137654907	137655063	137664172	137664218	40767	0,0	4,5	4,2	5,2	153	99	1	1.0	0.0,0.0	0.341,0.393	-0.367
40768	"ENSG00000158402.14"	"CDC25C"	chr5	-	137621710	137621822	137620958	137621530	137622185	137622319	40768	40,54	2,0	85,68	0,0	197	99	0.198237422624	1.0	0.91,1.0	1.0,1.0	-0.045
40769	"ENSG00000158402.14"	"CDC25C"	chr5	-	137625168	137625252	137622857	137622956	137626327	137626429	40769	31,27	0,0	35,28	0,1	182	99	1	1.0	1.0,1.0	1.0,0.938	0.031
40770	"ENSG00000014824.9"	"SLC30A9"	chr4	+	42077673	42077803	42072542	42072708	42080228	42080868	40770	110,52	0,0	151,123	1,0	197	99	0.811703781548	1.0	1.0,1.0	0.987,1.0	0.006
40771	"ENSG00000014824.9"	"SLC30A9"	chr4	+	42072542	42072708	42069101	42069209	42077673	42077803	40771	144,89	0,4	212,157	3,0	197	99	0.307071081644	1.0	1.0,0.918	0.973,1.0	-0.027
40772	"ENSG00000014824.9"	"SLC30A9"	chr4	+	42020405	42020522	42020127	42020187	42022432	42022532	40772	4,2	19,18	2,4	31,21	197	99	0.549270161971	1.0	0.096,0.053	0.031,0.087	0.015
40775	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185587070	185587218	185580493	185580591	185593326	185593614	40775	2,6	1,0	27,20	0,2	197	99	0.0938188914465	1.0	0.501,1.0	1.0,0.834	-0.167
40777	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185615363	185615524	185612819	185612866	185615675	185616106	40777	0,0	6,11	2,4	14,15	197	99	0.767911042574	1.0	0.0,0.0	0.067,0.118	-0.092
40778	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185573176	185573254	185570930	185571062	185578235	185578474	40778	72,53	0,1	116,81	0,0	176	99	0.335158262039	1.0	1.0,0.968	1.0,1.0	-0.016
40779	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185606562	185606652	185599430	185599548	185606729	185606838	40779	14,6	0,3	11,11	0,0	188	99	1	1.0	1.0,0.513	1.0,1.0	-0.244
4077	"ENSG00000060339.9"	"CCAR1"	chr10	+	70530962	70531202	70525644	70525836	70532744	70532856	4077	289,283	1,0	286,269	0,1	197	99	1	1.0	0.993,1.0	1.0,0.993	0.0
40780	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185606562	185606652	185603401	185603490	185606729	185606838	40780	19,10	0,0	16,14	2,0	188	99	1	1.0	1.0,1.0	0.808,1.0	0.096
40782	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185603401	185603490	185599385	185599548	185606729	185606838	40782	5,3	0,3	7,3	0,0	187	99	1	1.0	1.0,0.346	1.0,1.0	-0.327
40784	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185582927	185583057	185580493	185580591	185587070	185587218	40784	10,8	0,0	20,19	1,0	197	99	1	1.0	1.0,1.0	0.91,1.0	0.045
40786	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185606565	185606652	185593326	185593614	185606729	185606838	40786	15,6	0,0	11,10	0,3	185	99	1	1.0	1.0,1.0	1.0,0.641	0.179
40787	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185606565	185606652	185603401	185603490	185606729	185606838	40787	15,7	0,0	14,11	2,0	185	99	1	1.0	1.0,1.0	0.789,1.0	0.105
40788	"ENSG00000164306.6"	"PRIMPOL"	chr4	+	185599385	185599548	185593326	185593614	185606729	185606838	40788	4,3	0,0	4,5	0,3	197	99	1	1.0	1.0,1.0	1.0,0.456	0.272
4078	"ENSG00000060339.9"	"CCAR1"	chr10	+	70525644	70525836	70517050	70517134	70530962	70531202	4078	152,143	0,6	121,148	2,0	197	99	0.342003249514	1.0	1.0,0.923	0.968,1.0	-0.022
4079	"ENSG00000060339.9"	"CCAR1"	chr10	+	70525644	70525836	70520763	70520949	70530962	70531202	4079	270,258	1,0	306,295	0,0	197	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
407	"ENSG00000137177.14"	"KIF13A"	chr6	-	17849607	17849720	17837702	17837814	17850553	17850688	407	50,46	1,0	72,88	0,0	197	99	0.324738925612	1.0	0.962,1.0	1.0,1.0	-0.019
40812	"ENSG00000198598.2"	"MMP17"	chr12	+	132329080	132329178	132328541	132328626	132329662	132329745	40812	1,0	1,0	0,3	1,2	196	99	1	1.0	0.336,NA	0.0,0.431	0.121
40814	"ENSG00000198598.2"	"MMP17"	chr12	+	132329080	132329305	132328541	132328626	132329662	132329745	40814	2,0	1,0	0,3	1,2	197	99	1	1.0	0.501,NA	0.0,0.43	0.286
