ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
42273	"ENSG00000198862.9"	"LTN1"	chr21	-	30353440	30353621	30343592	30343766	30354637	30354690	42273	31,36	0,0	19,78	2,2	197	99	0.51225510785	1.0	1.0,1.0	0.827,0.951	0.111
42274	"ENSG00000198862.9"	"LTN1"	chr21	-	30343592	30343766	30342873	30343064	30353440	30353621	42274	36,40	1,0	20,79	0,0	197	99	0.486125890049	1.0	0.948,1.0	1.0,1.0	-0.026
42275	"ENSG00000198862.9"	"LTN1"	chr21	-	30346764	30346951	30343592	30343766	30353440	30353621	42275	0,2	15,18	0,0	8,39	197	99	0.230659511942	1.0	0.0,0.053	0.0,0.0	0.026
42277	"ENSG00000167112.7"	"TRUB2"	chr9	-	131083877	131084009	131079430	131079505	131084578	131084692	42277	127,140	1,0	115,241	0,0	197	99	0.589882116864	1.0	0.985,1.0	1.0,1.0	-0.008
42279	"ENSG00000084093.11"	"REST"	chr4	+	57793780	57793830	57785952	57786036	57796006	57796125	42279	0,0	29,16	0,1	13,39	148	99	0.798689626416	1.0	0.0,0.0	0.0,0.017	-0.009
4228	"ENSG00000125257.9"	"ABCC4"	chr13	-	95840706	95840796	95838954	95839146	95847089	95847191	4228	11,19	0,0	16,23	1,0	188	99	1	1.0	1.0,1.0	0.894,1.0	0.053
42281	"ENSG00000198876.8"	"DCAF12"	chr9	-	34093283	34093446	34089409	34089588	34096713	34096779	42281	112,114	0,2	110,255	0,0	197	99	0.167744230988	1.0	1.0,0.966	1.0,1.0	-0.017
42282	"ENSG00000188827.6"	"SLX4"	chr16	-	3642699	3642866	3639002	3641311	3644453	3644600	42282	5,15	0,0	10,13	2,0	197	99	1	1.0	1.0,1.0	0.715,1.0	0.143
42284	"ENSG00000143442.17"	"POGZ"	chr1	-	151384771	151384872	151381169	151381304	151395872	151396027	42284	39,68	1,1	35,92	0,0	197	99	0.401182767824	1.0	0.951,0.972	1.0,1.0	-0.038
42285	"ENSG00000143442.17"	"POGZ"	chr1	-	151402078	151402187	151400598	151400889	151403141	151403317	42285	89,85	0,3	80,173	0,4	197	99	0.783440799662	1.0	1.0,0.934	1.0,0.956	-0.011
42286	"ENSG00000143442.17"	"POGZ"	chr1	-	151384100	151384274	151381169	151381304	151384771	151384872	42286	68,66	0,0	45,150	4,7	197	99	0.0465105586124	1.0	1.0,1.0	0.85,0.915	0.117
42287	"ENSG00000143442.17"	"POGZ"	chr1	-	151397430	151397537	151396424	151396762	151400298	151400490	42287	85,122	6,0	84,211	2,3	197	99	0.371625488813	1.0	0.877,1.0	0.955,0.972	-0.025
42288	"ENSG00000143442.17"	"POGZ"	chr1	-	151384100	151384247	151381169	151381304	151384771	151384872	42288	90,94	0,0	74,191	4,7	197	99	0.0307363729805	1.0	1.0,1.0	0.903,0.932	0.083
42289	"ENSG00000143442.17"	"POGZ"	chr1	-	151406224	151406340	151403147	151403317	151414556	151414681	42289	2,0	12,13	0,1	5,23	197	99	0.848760648966	1.0	0.077,0.0	0.0,0.021	0.028
4229	"ENSG00000125257.9"	"ABCC4"	chr13	-	95838954	95839146	95830250	95830345	95847089	95847191	4229	6,30	0,0	37,65	0,1	197	99	1	1.0	1.0,1.0	1.0,0.97	0.015
42290	"ENSG00000143442.17"	"POGZ"	chr1	-	151406224	151406340	151403147	151403317	151413403	151413562	42290	1,0	17,30	0,2	21,54	197	99	0.842143167188	1.0	0.029,0.0	0.0,0.018	0.006
42291	"ENSG00000143442.17"	"POGZ"	chr1	-	151380884	151381057	151380575	151380716	151381169	151381304	42291	44,49	0,3	19,105	0,0	197	99	0.223613803988	1.0	1.0,0.891	1.0,1.0	-0.054
42292	"ENSG00000143442.17"	"POGZ"	chr1	-	151403141	151403317	151400598	151400889	151413403	151413562	42292	17,33	0,0	21,58	0,1	197	99	1	1.0	1.0,1.0	1.0,0.967	0.016
42293	"ENSG00000143442.17"	"POGZ"	chr1	-	151413403	151413562	151403147	151403317	151414556	151414681	42293	61,71	12,13	45,123	5,23	197	99	0.636332965646	1.0	0.719,0.733	0.819,0.729	-0.048
42294	"ENSG00000143442.17"	"POGZ"	chr1	-	151413403	151413562	151406224	151406340	151414556	151414681	42294	44,41	1,0	24,70	0,0	197	99	1	1.0	0.957,1.0	1.0,1.0	-0.022
42297	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88510958	88511192	88491750	88491825	88545447	88545593	42297	4,3	0,1	0,3	0,1	197	99	1	1.0	1.0,0.601	NA,0.601	0.2
42298	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88559470	88559627	88545447	88545712	88562842	88562927	42298	2,0	1,2	0,3	0,3	197	99	1	1.0	0.501,0.0	NA,0.334	-0.084
42299	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88559470	88559627	88553171	88553367	88562842	88562927	42299	2,0	3,2	0,2	0,0	197	99	1	1.0	0.251,0.0	NA,1.0	-0.875
423	"ENSG00000133318.9"	"RTN3"	chr11	+	63523583	63523642	63521133	63521180	63525627	63527337	423	183,249	2,0	229,447	5,5	157	99	0.234781074223	1.0	0.983,1.0	0.967,0.983	0.017
4230	"ENSG00000125257.9"	"ABCC4"	chr13	-	95816631	95816772	95815863	95815901	95818411	95818621	4230	5,17	0,0	8,24	0,2	197	99	1	1.0	1.0,1.0	1.0,0.858	0.071
42300	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88553171	88553367	88550380	88550499	88562842	88562927	42300	5,7	12,16	3,9	4,19	197	99	0.679879402243	1.0	0.173,0.18	0.274,0.192	-0.057
42301	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88511029	88511192	88491750	88491825	88545447	88545712	42301	8,3	0,1	1,3	0,1	197	99	0.593767843516	1.0	1.0,0.601	1.0,0.601	0.0
42302	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88550380	88550499	88490893	88491013	88562842	88562927	42302	12,18	3,7	6,21	4,13	197	99	0.215817193877	1.0	0.668,0.564	0.43,0.448	0.177
42303	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88553171	88553381	88550380	88550499	88562842	88562927	42303	3,8	12,16	3,10	4,19	197	99	0.503758275163	1.0	0.112,0.201	0.274,0.209	-0.085
42304	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88503694	88503783	88490893	88491013	88510958	88511192	42304	2,10	2,1	4,7	3,4	187	99	0.432003627516	1.0	0.346,0.841	0.414,0.481	0.146
42305	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88503694	88503783	88490893	88491013	88550380	88550499	42305	4,11	0,2	6,7	2,2	187	99	0.522736441096	1.0	1.0,0.744	0.614,0.649	0.241
42306	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88491750	88491825	88490957	88491013	88510958	88511192	42306	21,10	2,1	7,16	3,4	173	99	0.196591130492	1.0	0.857,0.851	0.572,0.696	0.22
42307	"ENSG00000258867.1"	"RP11-300J18.3"	chr14	+	88491750	88491825	88490957	88491013	88550380	88550499	42307	23,13	0,2	11,22	2,2	173	99	0.509392843758	1.0	1.0,0.788	0.759,0.863	0.083
42309	"ENSG00000196586.9"	"MYO6"	chr6	+	76532498	76532568	76527239	76527381	76538256	76538330	42309	43,42	0,2	27,73	0,0	168	99	0.410940591355	1.0	1.0,0.925	1.0,1.0	-0.037
4231	"ENSG00000160799.7"	"CCDC12"	chr3	-	47007473	47007619	46982487	46982555	47017842	47017973	4231	0,0	3,3	2,1	6,5	197	99	1	1.0	0.0,0.0	0.143,0.091	-0.117
42310	"ENSG00000196586.9"	"MYO6"	chr6	+	76591405	76591535	76589759	76589837	76595720	76595811	42310	74,87	0,0	60,124	0,3	197	99	0.360564097883	1.0	1.0,1.0	1.0,0.954	0.023
42311	"ENSG00000196586.9"	"MYO6"	chr6	+	76568618	76568710	76566813	76566971	76570739	76570812	42311	39,68	0,1	54,107	0,0	190	99	0.374573669411	1.0	1.0,0.973	1.0,1.0	-0.014
42312	"ENSG00000196586.9"	"MYO6"	chr6	+	76604947	76604977	76602246	76602407	76617321	76617425	42312	9,11	2,17	8,21	9,13	128	99	0.958808023024	1.0	0.777,0.334	0.407,0.555	0.075
42313	"ENSG00000196586.9"	"MYO6"	chr6	+	76604947	76604977	76602246	76602407	76608089	76608128	42313	4,13	1,0	2,14	0,0	128	99	1	1.0	0.756,1.0	1.0,1.0	-0.122
42314	"ENSG00000196586.9"	"MYO6"	chr6	+	76608089	76608128	76602246	76602407	76617321	76617425	42314	4,5	2,17	3,6	9,13	137	99	0.654606383019	1.0	0.591,0.175	0.194,0.25	0.161
42315	"ENSG00000196586.9"	"MYO6"	chr6	+	76608089	76608128	76604947	76604977	76617321	76617425	42315	9,20	0,0	6,16	0,8	137	99	1	1.0	1.0,1.0	1.0,0.591	0.205
42316	"ENSG00000196586.9"	"MYO6"	chr6	+	76604530	76604557	76602246	76602407	76604947	76604977	42316	26,43	1,0	19,42	0,2	125	99	0.597761267006	1.0	0.954,1.0	1.0,0.943	0.005
42317	"ENSG00000196586.9"	"MYO6"	chr6	+	76621388	76621415	76618212	76618344	76623779	76623998	42317	7,5	93,102	2,5	61,152	125	99	0.242086334612	1.0	0.056,0.037	0.025,0.025	0.021
4232	"ENSG00000160799.7"	"CCDC12"	chr3	-	47019691	47019833	47018126	47018270	47020963	47021051	4232	0,0	2,0	2,2	2,0	197	99	1	1.0	0.0,NA	0.334,1.0	-0.667
42320	"ENSG00000255071.1"	"SAA2-SAA4"	chr11	-	18253256	18253327	18252969	18253157	18253941	18254080	42320	0,4	6,11	0,0	0,4	169	99	1	1.0	0.0,0.176	NA,0.0	0.088
42325	"ENSG00000128050.4"	"PAICS"	chr4	+	57307828	57308026	57302317	57302494	57312860	57313039	42325	511,582	0,0	944,1948	0,3	197	99	1	1.0	1.0,1.0	1.0,0.997	0.002
42326	"ENSG00000128050.4"	"PAICS"	chr4	+	57318037	57318247	57316784	57316868	57325537	57325830	42326	320,457	0,2	563,1436	0,0	197	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
42327	"ENSG00000128050.4"	"PAICS"	chr4	+	57312522	57312543	57307828	57308026	57312860	57313039	42327	1,0	251,274	0,0	468,937	119	99	1	1.0	0.003,0.0	0.0,0.0	0.002
42328	"ENSG00000128050.4"	"PAICS"	chr4	+	57316784	57316829	57314864	57314989	57318037	57318218	42328	184,281	0,0	353,764	2,0	143	99	1	1.0	1.0,1.0	0.992,1.0	0.004
42329	"ENSG00000128050.4"	"PAICS"	chr4	+	57318037	57318218	57316784	57316868	57325537	57327534	42329	324,466	0,2	575,1453	0,0	197	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
4233	"ENSG00000160799.7"	"CCDC12"	chr3	-	46982487	46982555	46966945	46967025	47018126	47018235	4233	227,328	0,0	314,562	0,2	166	99	1	1.0	1.0,1.0	1.0,0.994	0.003
42330	"ENSG00000128050.4"	"PAICS"	chr4	+	57316784	57316868	57314875	57314989	57318037	57318218	42330	665,946	0,0	1204,2913	2,0	182	99	1	1.0	1.0,1.0	0.997,1.0	0.002
42331	"ENSG00000128050.4"	"PAICS"	chr4	+	57319768	57319927	57318037	57318218	57325537	57325830	42331	372,436	4,9	526,1366	12,18	197	99	0.942641719675	1.0	0.979,0.961	0.957,0.974	0.004
42332	"ENSG00000023318.7"	"ERP44"	chr9	-	102784323	102784508	102782897	102783013	102814698	102814814	42332	279,367	0,0	367,745	0,2	197	99	1	1.0	1.0,1.0	1.0,0.995	0.002
42333	"ENSG00000023318.7"	"ERP44"	chr9	-	102784323	102784499	102782897	102783013	102814698	102814814	42333	93,133	0,0	138,254	0,2	197	99	0.790181565849	1.0	1.0,1.0	1.0,0.985	0.008
42334	"ENSG00000023318.7"	"ERP44"	chr9	-	102768787	102768929	102747248	102747351	102769859	102769971	42334	235,307	0,1	264,606	0,0	197	99	1	1.0	1.0,0.994	1.0,1.0	-0.003
42335	"ENSG00000023318.7"	"ERP44"	chr9	-	102769859	102769971	102768787	102768929	102778603	102778720	42335	113,143	0,1	116,280	0,0	197	99	0.577938921449	1.0	1.0,0.986	1.0,1.0	-0.007
42336	"ENSG00000023318.7"	"ERP44"	chr9	-	102822381	102822454	102784323	102784508	102861065	102861322	42336	22,29	0,0	19,44	2,0	171	99	0.398657277638	1.0	1.0,1.0	0.846,1.0	0.077
42337	"ENSG00000196422.6"	"PPP1R26"	chr9	+	138375197	138375399	138374528	138374661	138375795	138375928	42337	16,11	17,18	3,12	11,29	197	99	0.0989236726572	1.0	0.321,0.235	0.121,0.172	0.132
42340	"ENSG00000267059.2"	"UQCR11"	chr19	-	1602292	1602425	1599410	1599559	1605358	1605444	42340	0,2	219,334	3,1	208,274	197	99	1	1.0	0.0,0.003	0.007,0.002	-0.003
42341	"ENSG00000258818.2"	"RNASE4"	chr14	+	21161705	21161809	21152817	21152917	21167513	21168710	42341	750,847	709,691	302,674	321,730	197	99	0.0849627040624	1.0	0.347,0.381	0.321,0.317	0.045
42342	"ENSG00000258818.2"	"RNASE4"	chr14	+	21161705	21161809	21156940	21157014	21167513	21168710	42342	218,210	16,11	67,117	0,7	197	99	0.381332756614	1.0	0.873,0.906	1.0,0.894	-0.058
42343	"ENSG00000258818.2"	"RNASE4"	chr14	+	21166008	21166105	21152817	21152917	21167513	21168710	42343	8,7	709,691	5,6	321,730	195	99	1	1.0	0.006,0.005	0.008,0.004	-0.001
42344	"ENSG00000258818.2"	"RNASE4"	chr14	+	21167024	21167184	21161705	21161809	21167513	21168710	42344	1,2	90,88	0,0	26,75	197	99	0.775555420636	1.0	0.006,0.011	0.0,0.0	0.009
42345	"ENSG00000258818.2"	"RNASE4"	chr14	+	21167024	21167184	21152817	21152917	21167513	21168710	42345	4,2	709,691	0,1	321,730	197	99	1	1.0	0.003,0.001	0.0,0.001	0.002
42346	"ENSG00000101191.12"	"DIDO1"	chr20	-	61544601	61544805	61542125	61542966	61545561	61545758	42346	1,5	319,326	1,2	251,623	197	99	1	1.0	0.002,0.008	0.002,0.002	0.003
42347	"ENSG00000101191.12"	"DIDO1"	chr20	-	61545561	61545758	61542125	61542966	61569147	61569274	42347	362,386	0,4	305,750	0,0	197	99	0.341224846565	1.0	1.0,0.98	1.0,1.0	-0.01
42348	"ENSG00000101191.12"	"DIDO1"	chr20	-	61545561	61545758	61542125	61542966	61557790	61557855	42348	340,344	0,0	272,646	1,0	197	99	1	1.0	1.0,1.0	0.993,1.0	0.004
42349	"ENSG00000101191.12"	"DIDO1"	chr20	-	61545561	61545758	61542125	61542966	61557783	61557821	42349	337,359	0,0	274,660	0,1	197	99	1	1.0	1.0,1.0	1.0,0.997	0.002
4235	"ENSG00000160799.7"	"CCDC12"	chr3	-	47019691	47019787	47018126	47018270	47020963	47021051	4235	0,0	2,0	2,2	2,0	194	99	1	1.0	0.0,NA	0.338,1.0	-0.669
42350	"ENSG00000101191.12"	"DIDO1"	chr20	-	61540402	61540510	61538498	61538711	61541050	61541372	42350	1,4	95,88	0,3	77,139	197	99	0.401342206113	1.0	0.005,0.022	0.0,0.011	0.008
42351	"ENSG00000101191.12"	"DIDO1"	chr20	-	61523338	61523428	61522311	61522507	61524160	61524314	42351	95,117	0,0	67,131	0,4	188	99	0.127308979939	1.0	1.0,1.0	1.0,0.945	0.028
42353	"ENSG00000198874.8"	"TYW1"	chr7	+	66520821	66520874	66514935	66515053	66532271	66532390	42353	7,19	0,1	24,26	0,0	151	99	1	1.0	1.0,0.926	1.0,1.0	-0.037
42354	"ENSG00000198874.8"	"TYW1"	chr7	+	66474569	66474671	66463803	66463941	66479353	66479548	42354	25,22	0,0	20,64	0,1	197	99	1	1.0	1.0,1.0	1.0,0.97	0.015
42356	"ENSG00000198898.8"	"CAPZA2"	chr7	+	116546316	116546396	116544230	116544437	116550286	116550365	42356	88,93	1,0	87,189	0,0	178	99	0.383548758287	1.0	0.98,1.0	1.0,1.0	-0.01
42357	"ENSG00000198898.8"	"CAPZA2"	chr7	+	116520120	116520201	116502640	116502704	116528180	116528244	42357	1,0	182,181	8,9	216,434	179	99	0.103692713193	1.0	0.003,0.0	0.02,0.011	-0.014
42358	"ENSG00000198898.8"	"CAPZA2"	chr7	+	116552122	116552194	116550286	116550365	116556113	116556176	42358	219,195	0,2	199,487	0,0	170	99	0.39128016727	1.0	1.0,0.983	1.0,1.0	-0.008
4236	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44194999	44195079	44187392	44187519	44197126	44197208	4236	418,396	7,2	351,744	4,10	178	99	0.893221807615	1.0	0.971,0.991	0.98,0.976	0.003
42361	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242694459	242695429	242690660	242690803	242707124	242708226	42361	46,55	4,0	16,52	1,0	197	99	0.783564047241	1.0	0.852,1.0	0.889,1.0	-0.019
42364	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242680447	242680505	242674016	242674110	242681849	242681989	42364	35,59	0,0	23,52	1,0	156	99	0.565029869907	1.0	1.0,1.0	0.936,1.0	0.032
42365	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242695263	242695429	242690660	242690803	242707124	242707377	42365	61,76	4,0	19,70	1,0	197	99	0.820441739365	1.0	0.885,1.0	0.905,1.0	-0.01
42366	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242695263	242695429	242684123	242684292	242707124	242707377	42366	47,51	3,0	13,49	2,0	197	99	0.892782333433	1.0	0.887,1.0	0.766,1.0	0.06
42367	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242688511	242688713	242688250	242688357	242689565	242689709	42367	1,1	0,0	0,1	1,2	197	99	1	1.0	1.0,1.0	0.0,0.201	0.899
42369	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242689115	242689344	242684123	242684292	242689565	242689709	42369	2,0	15,17	4,3	10,14	197	99	0.10519795276	1.0	0.063,0.0	0.167,0.097	-0.101
4237	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44194999	44195079	44189322	44189422	44197126	44197208	4237	302,269	0,1	224,539	0,0	178	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
42370	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242690660	242690803	242689513	242689709	242694459	242695429	42370	36,40	2,7	20,43	3,5	197	99	0.782197013299	1.0	0.9,0.742	0.77,0.812	0.03
42371	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242688713	242688814	242688250	242688357	242689565	242689709	42371	4,2	0,0	1,5	1,2	197	99	1	1.0	1.0,1.0	0.334,0.557	0.554
42372	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242674547	242674931	242673993	242674110	242680447	242680505	42372	15,44	0,0	15,26	1,0	197	99	0.553551292544	1.0	1.0,1.0	0.883,1.0	0.058
42373	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242688279	242689344	242684123	242684292	242689565	242689709	42373	15,27	15,17	12,17	10,14	197	99	0.81743914613	1.0	0.334,0.444	0.376,0.379	0.012
42374	"ENSG00000180902.12"	"D2HGDH"	chr2	+	242694045	242694161	242690660	242690803	242694459	242695429	42374	42,31	0,4	28,63	3,6	197	99	0.467780253436	1.0	1.0,0.796	0.824,0.841	0.066
42375	"ENSG00000249319.1"	"AC068533.7"	chr7	+	65599266	65599361	65592690	65592727	65610429	65610487	42375	50,30	0,0	23,49	0,1	193	99	1	1.0	1.0,1.0	1.0,0.962	0.019
42376	"ENSG00000249319.1"	"AC068533.7"	chr7	+	65599266	65599361	65595730	65595829	65610429	65610487	42376	121,89	2,4	85,171	0,0	193	99	0.0269910711892	1.0	0.969,0.919	1.0,1.0	-0.056
42377	"ENSG00000249319.1"	"AC068533.7"	chr7	+	65595113	65595235	65592690	65592727	65595730	65595829	42377	2,0	24,24	0,2	19,48	197	99	0.660317065361	1.0	0.04,0.0	0.0,0.021	0.009
42378	"ENSG00000249319.1"	"AC068533.7"	chr7	+	65595730	65595829	65592690	65592727	65599266	65599361	42378	96,83	1,0	82,171	1,1	197	99	0.834310409624	1.0	0.98,1.0	0.976,0.988	0.008
42379	"ENSG00000249319.1"	"AC068533.7"	chr7	+	65595730	65595829	65592690	65592727	65610429	65610487	42379	26,28	0,0	19,48	0,1	197	99	1	1.0	1.0,1.0	1.0,0.96	0.02
4238	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44200543	44200743	44200079	44200165	44201153	44201878	4238	142,171	1,3	139,277	0,2	197	99	0.290766503242	1.0	0.986,0.966	1.0,0.986	-0.017
42381	"ENSG00000173272.9"	"MZT2A"	chr2	-	132249448	132249545	132241530	132241791	132250292	132250316	42381	127,198	0,0	87,193	0,2	195	99	0.285557301062	1.0	1.0,1.0	1.0,0.98	0.01
42382	"ENSG00000173272.9"	"MZT2A"	chr2	-	132243596	132243685	132241532	132241791	132249448	132249545	42382	0,2	127,198	0,2	87,191	187	99	1	1.0	0.0,0.005	0.0,0.006	-0.001
42383	"ENSG00000173272.9"	"MZT2A"	chr2	-	132249448	132249597	132241532	132241791	132249779	132249995	42383	246,334	1,0	171,330	1,0	197	99	0.900894218107	1.0	0.992,1.0	0.988,1.0	0.002
42385	"ENSG00000173272.9"	"MZT2A"	chr2	-	132243517	132243685	132241532	132241791	132249448	132249545	42385	0,4	127,198	3,8	87,191	197	99	0.0603122561458	1.0	0.0,0.01	0.017,0.021	-0.014
42386	"ENSG00000179151.7"	"EDC3"	chr15	-	74963795	74964115	74948073	74948409	74967301	74967483	42386	102,161	0,1	125,271	0,0	197	99	0.584077133024	1.0	1.0,0.988	1.0,1.0	-0.006
42387	"ENSG00000179151.7"	"EDC3"	chr15	-	74963978	74964115	74948073	74948409	74967301	74967483	42387	25,50	0,1	41,89	0,0	197	99	0.309081923224	1.0	1.0,0.962	1.0,1.0	-0.019
42388	"ENSG00000179151.7"	"EDC3"	chr15	-	74932855	74932960	74927749	74927967	74948073	74948234	42388	33,27	0,0	39,123	0,2	197	99	1	1.0	1.0,1.0	1.0,0.969	0.016
42389	"ENSG00000179151.7"	"EDC3"	chr15	-	74979431	74979520	74967371	74967483	74988220	74988348	42389	6,5	23,37	6,14	22,52	187	99	0.439438244899	1.0	0.121,0.067	0.126,0.125	-0.032
4239	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44200627	44200743	44200079	44200165	44201153	44201888	4239	69,77	1,3	72,132	0,2	197	99	0.278592316733	1.0	0.972,0.928	1.0,0.971	-0.036
42390	"ENSG00000179151.7"	"EDC3"	chr15	-	74979431	74979520	74969281	74969363	74988220	74988348	42390	5,4	0,0	0,8	0,2	187	99	1	1.0	1.0,1.0	NA,0.679	0.321
42391	"ENSG00000179151.7"	"EDC3"	chr15	-	74948073	74948409	74932806	74932960	74963795	74964115	42391	110,137	0,1	124,305	2,0	197	99	0.647763194448	1.0	1.0,0.986	0.969,1.0	0.009
42392	"ENSG00000179151.7"	"EDC3"	chr15	-	74932806	74932960	74927749	74927967	74948073	74948409	42392	84,74	0,0	82,197	0,2	197	99	0.77355586412	1.0	1.0,1.0	1.0,0.98	0.01
42394	"ENSG00000179151.7"	"EDC3"	chr15	-	74967301	74967483	74948073	74948409	74988220	74988384	42394	23,38	1,0	22,52	1,0	197	99	0.896300212846	1.0	0.92,1.0	0.917,1.0	0.001
42395	"ENSG00000179151.7"	"EDC3"	chr15	-	74969281	74969363	74967301	74967483	74979431	74979520	42395	2,3	2,1	4,9	6,8	180	99	0.4809532924	1.0	0.355,0.623	0.268,0.382	0.164
42396	"ENSG00000179151.7"	"EDC3"	chr15	-	74969281	74969363	74967301	74967483	74988220	74988328	42396	1,3	23,37	4,9	22,52	180	99	0.180647536964	1.0	0.023,0.043	0.091,0.087	-0.056
42397	"ENSG00000179151.7"	"EDC3"	chr15	-	74985226	74985359	74979431	74979520	74988220	74988365	42397	1,0	4,4	0,0	0,6	197	99	1	1.0	0.112,0.0	NA,0.0	0.056
4240	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44193797	44193904	44191301	44191378	44194999	44195079	4240	12,48	42,54	23,32	32,103	197	99	0.466285138152	1.0	0.126,0.309	0.265,0.135	0.017
42401	"ENSG00000140474.8"	"ULK3"	chr15	-	75134875	75135015	75134620	75134761	75135344	75135465	42401	4,3	10,7	1,10	6,15	197	99	0.862433721267	1.0	0.167,0.177	0.077,0.251	0.008
42402	"ENSG00000140474.8"	"ULK3"	chr15	-	75130606	75130685	75130492	75130533	75130780	75130845	42402	11,22	0,0	9,15	0,1	177	99	1	1.0	1.0,1.0	1.0,0.894	0.053
42405	"ENSG00000187959.5"	"CPSF4L"	chr17	-	71257071	71257122	71253819	71253972	71257854	71258019	42405	7,0	1,0	2,1	0,0	149	99	1	1.0	0.823,NA	1.0,1.0	-0.177
42406	"ENSG00000187959.5"	"CPSF4L"	chr17	-	71250069	71250165	71248768	71248862	71253819	71253972	42406	3,1	5,4	3,3	0,3	194	99	0.248151804684	1.0	0.234,0.113	1.0,0.338	-0.496
42407	"ENSG00000187959.5"	"CPSF4L"	chr17	-	71250069	71250165	71248768	71248865	71253819	71253972	42407	2,0	0,0	0,1	0,1	194	99	1	1.0	1.0,NA	NA,0.338	0.662
4241	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44193797	44193904	44191559	44191662	44194999	44195079	4241	9,41	2,1	20,27	2,0	197	99	0.767220992784	1.0	0.693,0.954	0.834,1.0	-0.094
42411	"ENSG00000164109.9"	"MAD2L1"	chr4	-	120986826	120986973	120982028	120982132	120987816	120987988	42411	89,76	0,0	118,271	0,1	197	99	0.640129254116	1.0	1.0,1.0	1.0,0.993	0.004
42412	"ENSG00000164109.9"	"MAD2L1"	chr4	-	120983129	120983250	120982028	120982132	120986826	120986973	42412	129,130	3,5	189,466	2,10	197	99	0.188396094301	1.0	0.956,0.929	0.979,0.959	-0.026
42413	"ENSG00000196696.8"	"PDXDC2P"	chr16	-	70023858	70024111	70020283	70020412	70024499	70024586	42413	3,2	16,15	3,11	9,13	197	99	0.0437643961515	1.0	0.086,0.063	0.143,0.298	-0.146
42414	"ENSG00000196696.8"	"PDXDC2P"	chr16	-	70012124	70012185	70011949	70012015	70016252	70016397	42414	41,53	0,2	25,52	0,0	159	99	0.723416461621	1.0	1.0,0.943	1.0,1.0	-0.028
42415	"ENSG00000196696.8"	"PDXDC2P"	chr16	-	70010713	70011906	70010199	70010635	70011979	70012015	42415	26,18	27,23	17,32	4,32	197	99	0.196301007675	1.0	0.326,0.282	0.681,0.334	-0.204
42416	"ENSG00000196696.8"	"PDXDC2P"	chr16	-	70044653	70044759	70030292	70030371	70045743	70045832	42416	43,52	0,1	32,54	0,0	197	99	1	1.0	1.0,0.963	1.0,1.0	-0.018
42417	"ENSG00000196696.8"	"PDXDC2P"	chr16	-	70024499	70024586	70020283	70020412	70029971	70030129	42417	26,28	0,1	12,17	0,2	185	99	0.462288440765	1.0	1.0,0.937	1.0,0.82	0.059
42418	"ENSG00000105221.12"	"AKT2"	chr19	-	40771165	40771258	40762832	40762961	40791087	40791249	42418	28,51	10,9	12,27	3,14	191	99	0.271394772488	1.0	0.592,0.746	0.675,0.5	0.082
42419	"ENSG00000105221.12"	"AKT2"	chr19	-	40788123	40788211	40771128	40771258	40790770	40790858	42419	2,3	0,1	2,1	0,0	186	99	1	1.0	1.0,0.615	1.0,1.0	-0.193
4242	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44193797	44193904	44191559	44191692	44194999	44195079	4242	10,40	0,2	19,28	0,2	197	99	0.813097237395	1.0	1.0,0.91	1.0,0.876	0.017
