Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
K562	HNRNPL_4-ZNF622_6-interaction-shap	interaction	HNRNPL-ZNF622	HNRNPL	4	ZNF622	6	33	0.3817446231842041	false	0.3817446231842041	HNRNPL-ZNF622
K562	GTF2F1_2-TAF15_2-interaction-shap	interaction	GTF2F1-TAF15	GTF2F1	2	TAF15	2	4	0.38057902455329895	false	0.38057902455329895	GTF2F1-TAF15
K562	RBM15_1-RPS6_2-interaction-shap	interaction	RBM15-RPS6	RBM15	1	RPS6	2	28	-0.3792744576931	false	0.3792744576931	RBM15-RPS6
K562	AQR_3-BUD13_3-interaction-shap	interaction	AQR-BUD13	AQR	3	BUD13	3	3261	-0.3761211335659027	false	0.3761211335659027	AQR-BUD13
K562	TAF15_2-ZNF622_3-interaction-shap	interaction	TAF15-ZNF622	TAF15	2	ZNF622	3	2	-0.3748849630355835	false	0.3748849630355835	TAF15-ZNF622
K562	DROSHA_4-DDX3X_5-interaction-shap	interaction	DDX3X-DROSHA	DROSHA	4	DDX3X	5	33	0.3726080358028412	false	0.3726080358028412	DDX3X-DROSHA
K562	IGF2BP1_4-SND1_4-interaction-shap	interaction	IGF2BP1-SND1	IGF2BP1	4	SND1	4	300	-0.37107929587364197	false	0.37107929587364197	IGF2BP1-SND1
K562	SF3B4_3-DDX42_4-interaction-shap	interaction	DDX42-SF3B4	SF3B4	3	DDX42	4	27	-0.36899489164352417	false	0.36899489164352417	DDX42-SF3B4
K562	PUM2_1-PRPF8_4-interaction-shap	interaction	PRPF8-PUM2	PUM2	1	PRPF8	4	102	-0.367300808429718	false	0.367300808429718	PRPF8-PUM2
K562	HNRNPM_2-BUD13_6-interaction-shap	interaction	BUD13-HNRNPM	HNRNPM	2	BUD13	6	26	-0.3671029806137085	false	0.3671029806137085	BUD13-HNRNPM
K562	IGF2BP1_3-DDX43_4-interaction-shap	interaction	DDX43-IGF2BP1	IGF2BP1	3	DDX43	4	168	-0.3668000400066376	false	0.3668000400066376	DDX43-IGF2BP1
K562	BUD13_4-UCHL5_4-interaction-shap	interaction	BUD13-UCHL5	BUD13	4	UCHL5	4	966	-0.3652926981449127	false	0.3652926981449127	BUD13-UCHL5
K562	SRSF1_2-TRA2A_2-interaction-shap	interaction	SRSF1-TRA2A	SRSF1	2	TRA2A	2	396	0.3635827302932739	false	0.3635827302932739	SRSF1-TRA2A
K562	SLTM_3-SF3B4_5-interaction-shap	interaction	SF3B4-SLTM	SLTM	3	SF3B4	5	139	0.359720379114151	false	0.359720379114151	SF3B4-SLTM
K562	AQR_3-SF3B4_3-interaction-shap	interaction	AQR-SF3B4	AQR	3	SF3B4	3	4169	-0.3585551381111145	false	0.3585551381111145	AQR-SF3B4
K562	ZNF622_4-GPKOW_6-interaction-shap	interaction	GPKOW-ZNF622	ZNF622	4	GPKOW	6	263	-0.3569795787334442	false	0.3569795787334442	GPKOW-ZNF622
K562	HNRNPL_4-DDX24_6-interaction-shap	interaction	DDX24-HNRNPL	HNRNPL	4	DDX24	6	17	0.3562212586402893	false	0.3562212586402893	DDX24-HNRNPL
K562	BUD13_3-DDX24_3-interaction-shap	interaction	BUD13-DDX24	BUD13	3	DDX24	3	2070	-0.35477596521377563	false	0.35477596521377563	BUD13-DDX24
K562	GRWD1_3-GPKOW_6-interaction-shap	interaction	GPKOW-GRWD1	GRWD1	3	GPKOW	6	59	-0.3528933823108673	false	0.3528933823108673	GPKOW-GRWD1
K562	TIA1_3-KHSRP_4-interaction-shap	interaction	KHSRP-TIA1	TIA1	3	KHSRP	4	69	-0.34918248653411865	false	0.34918248653411865	KHSRP-TIA1
K562	LIN28B_3-GTF2F1_6-interaction-shap	interaction	GTF2F1-LIN28B	LIN28B	3	GTF2F1	6	15	-0.34897667169570923	false	0.34897667169570923	GTF2F1-LIN28B
K562	IGF2BP1_1-RBFOX2_4-interaction-shap	interaction	IGF2BP1-RBFOX2	IGF2BP1	1	RBFOX2	4	11	-0.3463478684425354	false	0.3463478684425354	IGF2BP1-RBFOX2
K562	IGF2BP1_4-HNRNPL_6-interaction-shap	interaction	HNRNPL-IGF2BP1	IGF2BP1	4	HNRNPL	6	1	0.345660001039505	true	0.345660001039505	HNRNPL-IGF2BP1
K562	AQR_4-HNRNPC_5-interaction-shap	interaction	AQR-HNRNPC	AQR	4	HNRNPC	5	17	-0.34363606572151184	false	0.34363606572151184	AQR-HNRNPC
K562	ELAVL1_1-SF3B4_5-interaction-shap	interaction	ELAVL1-SF3B4	ELAVL1	1	SF3B4	5	100	-0.342043399810791	false	0.342043399810791	ELAVL1-SF3B4
K562	PRPF8_5-PUM1_6-interaction-shap	interaction	PRPF8-PUM1	PRPF8	5	PUM1	6	21	-0.34181711077690125	false	0.34181711077690125	PRPF8-PUM1
K562	SF3B4_3-GRWD1_4-interaction-shap	interaction	GRWD1-SF3B4	SF3B4	3	GRWD1	4	889	-0.3409825265407562	false	0.3409825265407562	GRWD1-SF3B4
K562	GRWD1_3-RPS3_3-interaction-shap	interaction	GRWD1-RPS3	GRWD1	3	RPS3	3	188	-0.3399946391582489	false	0.3399946391582489	GRWD1-RPS3
K562	DDX3X_3-EIF4G2_3-interaction-shap	interaction	DDX3X-EIF4G2	DDX3X	3	EIF4G2	3	17	-0.3384799063205719	false	0.3384799063205719	DDX3X-EIF4G2
K562	IGF2BP2_2-FXR1_4-interaction-shap	interaction	FXR1-IGF2BP2	IGF2BP2	2	FXR1	4	46	-0.33765408396720886	true	0.33765408396720886	FXR1-IGF2BP2
K562	DDX24_4-PRPF8_4-interaction-shap	interaction	DDX24-PRPF8	DDX24	4	PRPF8	4	1560	-0.3340682089328766	false	0.3340682089328766	DDX24-PRPF8
K562	ELAVL1_6-LIN28B_6-interaction-shap	interaction	ELAVL1-LIN28B	ELAVL1	6	LIN28B	6	76	-0.3325797915458679	false	0.3325797915458679	ELAVL1-LIN28B
K562	GPKOW_4-NOLC1_6-interaction-shap	interaction	GPKOW-NOLC1	GPKOW	4	NOLC1	6	9	-0.33167028427124023	false	0.33167028427124023	GPKOW-NOLC1
K562	RBM22_4-ZNF622_4-interaction-shap	interaction	RBM22-ZNF622	RBM22	4	ZNF622	4	477	-0.3313015401363373	false	0.3313015401363373	RBM22-ZNF622
K562	SF3B4_3-PRPF8_4-interaction-shap	interaction	PRPF8-SF3B4	SF3B4	3	PRPF8	4	5062	-0.3289232850074768	true	0.3289232850074768	PRPF8-SF3B4
K562	RBM15_1-TIA1_2-interaction-shap	interaction	RBM15-TIA1	RBM15	1	TIA1	2	191	-0.3283354341983795	false	0.3283354341983795	RBM15-TIA1
K562	RPS3_4-SRSF1_4-interaction-shap	interaction	RPS3-SRSF1	RPS3	4	SRSF1	4	121	-0.3269788324832916	true	0.3269788324832916	RPS3-SRSF1
K562	SRSF9_1-LIN28B_6-interaction-shap	interaction	LIN28B-SRSF9	SRSF9	1	LIN28B	6	35	-0.32664942741394043	false	0.32664942741394043	LIN28B-SRSF9
K562	LIN28B_3-BUD13_6-interaction-shap	interaction	BUD13-LIN28B	LIN28B	3	BUD13	6	126	-0.32450127601623535	false	0.32450127601623535	BUD13-LIN28B
K562	YBX3_3-PRPF8_4-interaction-shap	interaction	PRPF8-YBX3	YBX3	3	PRPF8	4	2037	-0.3232598304748535	false	0.3232598304748535	PRPF8-YBX3
K562	LIN28B_4-PTBP1_4-interaction-shap	interaction	LIN28B-PTBP1	LIN28B	4	PTBP1	4	28	0.32246723771095276	false	0.32246723771095276	LIN28B-PTBP1
K562	RBM15_1-IGF2BP2_3-interaction-shap	interaction	IGF2BP2-RBM15	RBM15	1	IGF2BP2	3	47	-0.3211708068847656	false	0.3211708068847656	IGF2BP2-RBM15
K562	PRPF8_2-LSM11_6-interaction-shap	interaction	LSM11-PRPF8	PRPF8	2	LSM11	6	60	-0.3190937638282776	false	0.3190937638282776	LSM11-PRPF8
K562	SF3B4_3-TARDBP_6-interaction-shap	interaction	SF3B4-TARDBP	SF3B4	3	TARDBP	6	71	-0.3181876540184021	false	0.3181876540184021	SF3B4-TARDBP
K562	TIA1_6-UPF1_6-interaction-shap	interaction	TIA1-UPF1	TIA1	6	UPF1	6	166	0.3152350187301636	false	0.3152350187301636	TIA1-UPF1
K562	EIF4G2_3-PCBP1_6-interaction-shap	interaction	EIF4G2-PCBP1	EIF4G2	3	PCBP1	6	2	-0.3152068257331848	false	0.3152068257331848	EIF4G2-PCBP1
K562	BUD13_1-DDX43_5-interaction-shap	interaction	BUD13-DDX43	BUD13	1	DDX43	5	665	-0.31352493166923523	false	0.31352493166923523	BUD13-DDX43
K562	RBM15_1-IGF2BP1_4-interaction-shap	interaction	IGF2BP1-RBM15	RBM15	1	IGF2BP1	4	56	-0.31239452958106995	false	0.31239452958106995	IGF2BP1-RBM15
K562	BUD13_2-RPS3_3-interaction-shap	interaction	BUD13-RPS3	BUD13	2	RPS3	3	289	-0.31190454959869385	false	0.31190454959869385	BUD13-RPS3
K562	EFTUD2_2-IGF2BP2_4-interaction-shap	interaction	EFTUD2-IGF2BP2	EFTUD2	2	IGF2BP2	4	314	-0.3116080164909363	false	0.3116080164909363	EFTUD2-IGF2BP2
K562	LIN28B_3-RPS3_3-interaction-shap	interaction	LIN28B-RPS3	LIN28B	3	RPS3	3	462	-0.3085085153579712	false	0.3085085153579712	LIN28B-RPS3
K562	RBM22_2-IGF2BP1_6-interaction-shap	interaction	IGF2BP1-RBM22	RBM22	2	IGF2BP1	6	189	-0.3079400658607483	false	0.3079400658607483	IGF2BP1-RBM22
K562	RBM22_4-WRN_6-interaction-shap	interaction	RBM22-WRN	RBM22	4	WRN	6	13	0.30768895149230957	false	0.30768895149230957	RBM22-WRN
K562	DDX43_1-LIN28B_3-interaction-shap	interaction	DDX43-LIN28B	DDX43	1	LIN28B	3	282	-0.30738553404808044	false	0.30738553404808044	DDX43-LIN28B
K562	FTO_1-PUM2_3-interaction-shap	interaction	FTO-PUM2	FTO	1	PUM2	3	15	-0.3069368004798889	false	0.3069368004798889	FTO-PUM2
K562	U2AF1_5-HNRNPL_6-interaction-shap	interaction	HNRNPL-U2AF1	U2AF1	5	HNRNPL	6	12	-0.3055477738380432	false	0.3055477738380432	HNRNPL-U2AF1
K562	IGF2BP2_3-CSTF2T_5-interaction-shap	interaction	CSTF2T-IGF2BP2	IGF2BP2	3	CSTF2T	5	51	-0.3054966330528259	false	0.3054966330528259	CSTF2T-IGF2BP2
K562	MATR3_3-PTBP1_3-interaction-shap	interaction	MATR3-PTBP1	MATR3	3	PTBP1	3	55	0.30466628074645996	true	0.30466628074645996	MATR3-PTBP1
K562	IGF2BP2_2-UCHL5_3-interaction-shap	interaction	IGF2BP2-UCHL5	IGF2BP2	2	UCHL5	3	108	-0.3038714528083801	false	0.3038714528083801	IGF2BP2-UCHL5
K562	XRN2_1-TAF15_2-interaction-shap	interaction	TAF15-XRN2	XRN2	1	TAF15	2	2	0.3031807541847229	false	0.3031807541847229	TAF15-XRN2
K562	KHSRP_4-RPS3_6-interaction-shap	interaction	KHSRP-RPS3	KHSRP	4	RPS3	6	145	-0.3014325499534607	false	0.3014325499534607	KHSRP-RPS3
K562	PRPF8_4-RPS6_6-interaction-shap	interaction	PRPF8-RPS6	PRPF8	4	RPS6	6	35	-0.30108320713043213	false	0.30108320713043213	PRPF8-RPS6
K562	PTBP1_3-PCBP1_5-interaction-shap	interaction	PCBP1-PTBP1	PTBP1	3	PCBP1	5	32	0.3007945716381073	false	0.3007945716381073	PCBP1-PTBP1
K562	ZNF622_3-SRSF1_4-interaction-shap	interaction	SRSF1-ZNF622	ZNF622	3	SRSF1	4	661	-0.3006886839866638	false	0.3006886839866638	SRSF1-ZNF622
K562	DDX3X_3-FXR1_4-interaction-shap	interaction	DDX3X-FXR1	DDX3X	3	FXR1	4	59	-0.3006245791912079	false	0.3006245791912079	DDX3X-FXR1
K562	BUD13_4-ZC3H11A_6-interaction-shap	interaction	BUD13-ZC3H11A	BUD13	4	ZC3H11A	6	74	-0.3003888428211212	false	0.3003888428211212	BUD13-ZC3H11A
K562	SRSF1_2-EFTUD2_6-interaction-shap	interaction	EFTUD2-SRSF1	SRSF1	2	EFTUD2	6	307	-0.29875072836875916	false	0.29875072836875916	EFTUD2-SRSF1
K562	RPS3_3-PABPC4_5-interaction-shap	interaction	PABPC4-RPS3	RPS3	3	PABPC4	5	670	0.29643556475639343	false	0.29643556475639343	PABPC4-RPS3
K562	IGF2BP2_4-GRWD1_5-interaction-shap	interaction	GRWD1-IGF2BP2	IGF2BP2	4	GRWD1	5	112	-0.29521170258522034	false	0.29521170258522034	GRWD1-IGF2BP2
K562	XRN2_1-BUD13_4-interaction-shap	interaction	BUD13-XRN2	XRN2	1	BUD13	4	88	-0.29458683729171753	false	0.29458683729171753	BUD13-XRN2
K562	KHSRP_1-CSTF2T_6-interaction-shap	interaction	CSTF2T-KHSRP	KHSRP	1	CSTF2T	6	24	-0.2938072383403778	false	0.2938072383403778	CSTF2T-KHSRP
K562	RPS3_4-XRCC6_5-interaction-shap	interaction	RPS3-XRCC6	RPS3	4	XRCC6	5	21	-0.29286131262779236	false	0.29286131262779236	RPS3-XRCC6
K562	SF3B4_1-ZC3H11A_6-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	1	ZC3H11A	6	301	-0.2906149923801422	false	0.2906149923801422	SF3B4-ZC3H11A
K562	TARDBP_1-IGF2BP1_5-interaction-shap	interaction	IGF2BP1-TARDBP	TARDBP	1	IGF2BP1	5	17	-0.2885955572128296	false	0.2885955572128296	IGF2BP1-TARDBP
K562	ZNF622_3-EXOSC10_4-interaction-shap	interaction	EXOSC10-ZNF622	ZNF622	3	EXOSC10	4	324	-0.28630495071411133	false	0.28630495071411133	EXOSC10-ZNF622
K562	PTBP1_3-HNRNPK_5-interaction-shap	interaction	HNRNPK-PTBP1	PTBP1	3	HNRNPK	5	3	0.28544360399246216	true	0.28544360399246216	HNRNPK-PTBP1
K562	SRSF1_3-LIN28B_4-interaction-shap	interaction	LIN28B-SRSF1	SRSF1	3	LIN28B	4	230	-0.2849862575531006	false	0.2849862575531006	LIN28B-SRSF1
K562	UCHL5_3-PTBP1_6-interaction-shap	interaction	PTBP1-UCHL5	UCHL5	3	PTBP1	6	32	-0.28487610816955566	false	0.28487610816955566	PTBP1-UCHL5
K562	SF3B4_3-GPKOW_4-interaction-shap	interaction	GPKOW-SF3B4	SF3B4	3	GPKOW	4	381	-0.28406664729118347	false	0.28406664729118347	GPKOW-SF3B4
K562	U2AF2_1-RBM22_2-interaction-shap	interaction	RBM22-U2AF2	U2AF2	1	RBM22	2	304	-0.2838316857814789	false	0.2838316857814789	RBM22-U2AF2
K562	CPSF6_2-PRPF8_4-interaction-shap	interaction	CPSF6-PRPF8	CPSF6	2	PRPF8	4	96	-0.28358161449432373	false	0.28358161449432373	CPSF6-PRPF8
K562	BUD13_1-KHSRP_6-interaction-shap	interaction	BUD13-KHSRP	BUD13	1	KHSRP	6	377	-0.28333520889282227	false	0.28333520889282227	BUD13-KHSRP
K562	METAP2_2-PRPF8_2-interaction-shap	interaction	METAP2-PRPF8	METAP2	2	PRPF8	2	455	-0.28299480676651	false	0.28299480676651	METAP2-PRPF8
K562	RPS3_3-YBX3_3-interaction-shap	interaction	RPS3-YBX3	RPS3	3	YBX3	3	590	-0.28297024965286255	false	0.28297024965286255	RPS3-YBX3
K562	LIN28B_3-FAM120A_6-interaction-shap	interaction	FAM120A-LIN28B	LIN28B	3	FAM120A	6	22	-0.282326877117157	false	0.282326877117157	FAM120A-LIN28B
K562	HNRNPL_4-CSTF2T_6-interaction-shap	interaction	CSTF2T-HNRNPL	HNRNPL	4	CSTF2T	6	3	-0.2816631495952606	true	0.2816631495952606	CSTF2T-HNRNPL
K562	TIA1_4-PRPF8_5-interaction-shap	interaction	PRPF8-TIA1	TIA1	4	PRPF8	5	69	-0.2807445824146271	false	0.2807445824146271	PRPF8-TIA1
K562	PUM2_1-TIA1_6-interaction-shap	interaction	PUM2-TIA1	PUM2	1	TIA1	6	11	-0.2779141664505005	false	0.2779141664505005	PUM2-TIA1
K562	AQR_4-FUS_5-interaction-shap	interaction	AQR-FUS	AQR	4	FUS	5	242	-0.27789306640625	false	0.27789306640625	AQR-FUS
K562	ZNF622_3-DGCR8_5-interaction-shap	interaction	DGCR8-ZNF622	ZNF622	3	DGCR8	5	13	-0.2772546708583832	false	0.2772546708583832	DGCR8-ZNF622
K562	SAFB2_3-PRPF8_6-interaction-shap	interaction	PRPF8-SAFB2	SAFB2	3	PRPF8	6	13	0.27691182494163513	false	0.27691182494163513	PRPF8-SAFB2
K562	SF3B4_3-TIA1_3-interaction-shap	interaction	SF3B4-TIA1	SF3B4	3	TIA1	3	306	-0.27439576387405396	false	0.27439576387405396	SF3B4-TIA1
K562	GPKOW_2-XRCC6_3-interaction-shap	interaction	GPKOW-XRCC6	GPKOW	2	XRCC6	3	25	-0.2743731737136841	false	0.2743731737136841	GPKOW-XRCC6
K562	BUD13_2-YBX3_6-interaction-shap	interaction	BUD13-YBX3	BUD13	2	YBX3	6	721	-0.27417051792144775	false	0.27417051792144775	BUD13-YBX3
K562	ELAC2_2-LIN28B_4-interaction-shap	interaction	ELAC2-LIN28B	ELAC2	2	LIN28B	4	55	-0.27295345067977905	false	0.27295345067977905	ELAC2-LIN28B
K562	IGF2BP1_1-BUD13_4-interaction-shap	interaction	BUD13-IGF2BP1	IGF2BP1	1	BUD13	4	64	-0.2717152237892151	false	0.2717152237892151	BUD13-IGF2BP1
K562	RBM22_4-UCHL5_6-interaction-shap	interaction	RBM22-UCHL5	RBM22	4	UCHL5	6	495	-0.2685086131095886	false	0.2685086131095886	RBM22-UCHL5
K562	FUS_4-DDX1_5-interaction-shap	interaction	DDX1-FUS	FUS	4	DDX1	5	5	-0.2673734128475189	true	0.2673734128475189	DDX1-FUS
K562	DHX30_3-SF3B4_3-interaction-shap	interaction	DHX30-SF3B4	DHX30	3	SF3B4	3	69	-0.26490333676338196	false	0.26490333676338196	DHX30-SF3B4
K562	SF3B4_2-ZNF622_6-interaction-shap	interaction	SF3B4-ZNF622	SF3B4	2	ZNF622	6	324	-0.2633732259273529	false	0.2633732259273529	SF3B4-ZNF622
K562	PRPF8_4-UCHL5_4-interaction-shap	interaction	PRPF8-UCHL5	PRPF8	4	UCHL5	4	2170	-0.26146629452705383	false	0.26146629452705383	PRPF8-UCHL5
K562	IGF2BP2_2-RBFOX2_4-interaction-shap	interaction	IGF2BP2-RBFOX2	IGF2BP2	2	RBFOX2	4	17	-0.2612811028957367	false	0.2612811028957367	IGF2BP2-RBFOX2
K562	PRPF8_3-U2AF2_5-interaction-shap	interaction	PRPF8-U2AF2	PRPF8	3	U2AF2	5	407	-0.2611141502857208	false	0.2611141502857208	PRPF8-U2AF2
K562	SRSF9_1-SF3B4_3-interaction-shap	interaction	SF3B4-SRSF9	SRSF9	1	SF3B4	3	114	-0.2604083716869354	false	0.2604083716869354	SF3B4-SRSF9
K562	DDX3X_3-ZRANB2_3-interaction-shap	interaction	DDX3X-ZRANB2	DDX3X	3	ZRANB2	3	38	-0.2595129609107971	false	0.2595129609107971	DDX3X-ZRANB2
K562	PHF6_2-RBM22_4-interaction-shap	interaction	PHF6-RBM22	PHF6	2	RBM22	4	103	-0.25914689898490906	false	0.25914689898490906	PHF6-RBM22
K562	DDX43_1-HNRNPL_6-interaction-shap	interaction	DDX43-HNRNPL	DDX43	1	HNRNPL	6	14	0.25829631090164185	false	0.25829631090164185	DDX43-HNRNPL
K562	FTO_1-SF3B4_5-interaction-shap	interaction	FTO-SF3B4	FTO	1	SF3B4	5	158	0.25808393955230713	false	0.25808393955230713	FTO-SF3B4
K562	SMNDC1_2-DGCR8_3-interaction-shap	interaction	DGCR8-SMNDC1	SMNDC1	2	DGCR8	3	10	-0.25773096084594727	false	0.25773096084594727	DGCR8-SMNDC1
K562	PTBP1_3-SMNDC1_3-interaction-shap	interaction	PTBP1-SMNDC1	PTBP1	3	SMNDC1	3	397	0.25733691453933716	false	0.25733691453933716	PTBP1-SMNDC1
K562	EIF4G2_2-PRPF8_5-interaction-shap	interaction	EIF4G2-PRPF8	EIF4G2	2	PRPF8	5	5	-0.25523537397384644	false	0.25523537397384644	EIF4G2-PRPF8
K562	U2AF2_1-DDX3X_5-interaction-shap	interaction	DDX3X-U2AF2	U2AF2	1	DDX3X	5	3	0.2550983428955078	false	0.2550983428955078	DDX3X-U2AF2
K562	AATF_6-EIF4E_6-interaction-shap	interaction	AATF-EIF4E	AATF	6	EIF4E	6	52	0.25491780042648315	false	0.25491780042648315	AATF-EIF4E
K562	DDX3X_1-ZC3H11A_6-interaction-shap	interaction	DDX3X-ZC3H11A	DDX3X	1	ZC3H11A	6	53	-0.2544858157634735	false	0.2544858157634735	DDX3X-ZC3H11A
K562	LIN28B_3-SND1_3-interaction-shap	interaction	LIN28B-SND1	LIN28B	3	SND1	3	241	-0.25414183735847473	false	0.25414183735847473	LIN28B-SND1
K562	NONO_1-PUM2_3-interaction-shap	interaction	NONO-PUM2	NONO	1	PUM2	3	4	0.25157082080841064	false	0.25157082080841064	NONO-PUM2
K562	TIA1_3-GRWD1_4-interaction-shap	interaction	GRWD1-TIA1	TIA1	3	GRWD1	4	60	-0.2504623830318451	false	0.2504623830318451	GRWD1-TIA1
K562	RBM15_4-BUD13_5-interaction-shap	interaction	BUD13-RBM15	RBM15	4	BUD13	5	370	-0.24924449622631073	false	0.24924449622631073	BUD13-RBM15
K562	RBM22_2-SF3B4_3-interaction-shap	interaction	RBM22-SF3B4	RBM22	2	SF3B4	3	1478	0.24899891018867493	false	0.24899891018867493	RBM22-SF3B4
K562	DDX3X_3-SRSF1_5-interaction-shap	interaction	DDX3X-SRSF1	DDX3X	3	SRSF1	5	215	-0.24709701538085938	false	0.24709701538085938	DDX3X-SRSF1
K562	AQR_4-LIN28B_4-interaction-shap	interaction	AQR-LIN28B	AQR	4	LIN28B	4	1486	-0.24708348512649536	false	0.24708348512649536	AQR-LIN28B
K562	PRPF8_5-ILF3_6-interaction-shap	interaction	ILF3-PRPF8	PRPF8	5	ILF3	6	6	0.2468046247959137	false	0.2468046247959137	ILF3-PRPF8
K562	FXR2_2-IGF2BP1_6-interaction-shap	interaction	FXR2-IGF2BP1	FXR2	2	IGF2BP1	6	53	-0.24634437263011932	false	0.24634437263011932	FXR2-IGF2BP1
K562	TIA1_2-ELAVL1_5-interaction-shap	interaction	ELAVL1-TIA1	TIA1	2	ELAVL1	5	30	-0.2451496720314026	false	0.2451496720314026	ELAVL1-TIA1
K562	CSTF2T_3-ILF3_3-interaction-shap	interaction	CSTF2T-ILF3	CSTF2T	3	ILF3	3	39	0.2450753152370453	false	0.2450753152370453	CSTF2T-ILF3
K562	U2AF2_3-AATF_4-interaction-shap	interaction	AATF-U2AF2	U2AF2	3	AATF	4	30	0.24478375911712646	false	0.24478375911712646	AATF-U2AF2
K562	BUD13_4-EFTUD2_4-interaction-shap	interaction	BUD13-EFTUD2	BUD13	4	EFTUD2	4	2096	-0.243356391787529	true	0.243356391787529	BUD13-EFTUD2
K562	PRPF8_3-U2AF1_3-interaction-shap	interaction	PRPF8-U2AF1	PRPF8	3	U2AF1	3	93	-0.24315282702445984	false	0.24315282702445984	PRPF8-U2AF1
K562	U2AF2_1-YBX3_3-interaction-shap	interaction	U2AF2-YBX3	U2AF2	1	YBX3	3	143	-0.2422429323196411	false	0.2422429323196411	U2AF2-YBX3
K562	PRPF8_5-MTPAP_6-interaction-shap	interaction	MTPAP-PRPF8	PRPF8	5	MTPAP	6	25	-0.24169495701789856	false	0.24169495701789856	MTPAP-PRPF8
K562	EXOSC10_1-YBX3_3-interaction-shap	interaction	EXOSC10-YBX3	EXOSC10	1	YBX3	3	45	-0.24059079587459564	false	0.24059079587459564	EXOSC10-YBX3
K562	SF3B4_3-XRN2_4-interaction-shap	interaction	SF3B4-XRN2	SF3B4	3	XRN2	4	257	-0.2403687685728073	false	0.2403687685728073	SF3B4-XRN2
K562	PUM2_3-GRWD1_6-interaction-shap	interaction	GRWD1-PUM2	PUM2	3	GRWD1	6	15	-0.2383524477481842	false	0.2383524477481842	GRWD1-PUM2
K562	PRPF8_4-ZNF622_4-interaction-shap	interaction	PRPF8-ZNF622	PRPF8	4	ZNF622	4	1967	-0.23385538160800934	false	0.23385538160800934	PRPF8-ZNF622
K562	AQR_5-U2AF2_5-interaction-shap	interaction	AQR-U2AF2	AQR	5	U2AF2	5	1005	0.23357975482940674	true	0.23357975482940674	AQR-U2AF2
K562	EXOSC10_1-DDX3X_3-interaction-shap	interaction	DDX3X-EXOSC10	EXOSC10	1	DDX3X	3	15	-0.23262886703014374	false	0.23262886703014374	DDX3X-EXOSC10
K562	FUS_1-DDX3X_6-interaction-shap	interaction	DDX3X-FUS	FUS	1	DDX3X	6	2	0.23184062540531158	false	0.23184062540531158	DDX3X-FUS
K562	TIA1_2-KHDRBS1_3-interaction-shap	interaction	KHDRBS1-TIA1	TIA1	2	KHDRBS1	3	1	-0.23127612471580505	false	0.23127612471580505	KHDRBS1-TIA1
K562	EIF4E_3-SND1_4-interaction-shap	interaction	EIF4E-SND1	EIF4E	3	SND1	4	29	-0.23115862905979156	false	0.23115862905979156	EIF4E-SND1
K562	U2AF2_3-HNRNPL_4-interaction-shap	interaction	HNRNPL-U2AF2	U2AF2	3	HNRNPL	4	5	-0.2311488837003708	false	0.2311488837003708	HNRNPL-U2AF2
K562	BUD13_2-DROSHA_5-interaction-shap	interaction	BUD13-DROSHA	BUD13	2	DROSHA	5	138	0.23062920570373535	false	0.23062920570373535	BUD13-DROSHA
K562	SF3B4_2-LIN28B_3-interaction-shap	interaction	LIN28B-SF3B4	SF3B4	2	LIN28B	3	102	-0.23011460900306702	false	0.23011460900306702	LIN28B-SF3B4
K562	HLTF_5-GPKOW_6-interaction-shap	interaction	GPKOW-HLTF	HLTF	5	GPKOW	6	5	-0.22963720560073853	false	0.22963720560073853	GPKOW-HLTF
K562	SRSF1_2-SLTM_3-interaction-shap	interaction	SLTM-SRSF1	SRSF1	2	SLTM	3	16	0.22942182421684265	false	0.22942182421684265	SLTM-SRSF1
K562	RPS3_3-DDX3X_4-interaction-shap	interaction	DDX3X-RPS3	RPS3	3	DDX3X	4	136	-0.22875739634037018	false	0.22875739634037018	DDX3X-RPS3
K562	PRPF8_3-GRWD1_4-interaction-shap	interaction	GRWD1-PRPF8	PRPF8	3	GRWD1	4	102	-0.22782117128372192	false	0.22782117128372192	GRWD1-PRPF8
K562	PRPF8_3-FXR2_4-interaction-shap	interaction	FXR2-PRPF8	PRPF8	3	FXR2	4	80	-0.22697797417640686	false	0.22697797417640686	FXR2-PRPF8
K562	PCBP1_2-BUD13_6-interaction-shap	interaction	BUD13-PCBP1	PCBP1	2	BUD13	6	111	0.22689250111579895	false	0.22689250111579895	BUD13-PCBP1
K562	GPKOW_3-IGF2BP2_4-interaction-shap	interaction	GPKOW-IGF2BP2	GPKOW	3	IGF2BP2	4	26	-0.22658787667751312	false	0.22658787667751312	GPKOW-IGF2BP2
K562	DDX3X_3-SND1_4-interaction-shap	interaction	DDX3X-SND1	DDX3X	3	SND1	4	234	-0.22658538818359375	false	0.22658538818359375	DDX3X-SND1
K562	SF3B4_3-EIF4G2_5-interaction-shap	interaction	EIF4G2-SF3B4	SF3B4	3	EIF4G2	5	125	-0.22655443847179413	false	0.22655443847179413	EIF4G2-SF3B4
