Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	RPS6_2-U2AF2_3-interaction-shap	interaction	RPS6	2	U2AF2	3	46	0.0	false	0.0
K562	RPS6_2-UCHL5_3-interaction-shap	interaction	RPS6	2	UCHL5	3	76	0.0	false	0.0
K562	RPS6_2-UTP18_3-interaction-shap	interaction	RPS6	2	UTP18	3	9	0.0	false	0.0
K562	RPS6_2-XRN2_3-interaction-shap	interaction	RPS6	2	XRN2	3	4	0.0	false	0.0
K562	RPS6_2-ZC3H8_3-interaction-shap	interaction	RPS6	2	ZC3H8	3	22	0.0	false	0.0
K562	RYBP_2-DDX21_3-interaction-shap	interaction	RYBP	2	DDX21	3	4	0.0	false	0.0
K562	RYBP_2-PTBP1_3-interaction-shap	interaction	RYBP	2	PTBP1	3	4	0.0	false	0.0
K562	RYBP_2-SF3B4_3-interaction-shap	interaction	RYBP	2	SF3B4	3	4	0.0	false	0.0
K562	RYBP_2-SMNDC1_3-interaction-shap	interaction	RYBP	2	SMNDC1	3	4	0.0	false	0.0
K562	RYBP_2-UTP18_3-interaction-shap	interaction	RYBP	2	UTP18	3	4	0.0	false	0.0
K562	RYBP_2-ZC3H8_3-interaction-shap	interaction	RYBP	2	ZC3H8	3	4	0.0	false	0.0
K562	SAFB2_2-SF3B4_3-interaction-shap	interaction	SAFB2	2	SF3B4	3	1	0.0	false	0.0
K562	SAFB2_2-TRA2A_3-interaction-shap	interaction	SAFB2	2	TRA2A	3	3	0.0	false	0.0
K562	SAFB2_2-U2AF1_3-interaction-shap	interaction	SAFB2	2	U2AF1	3	1	0.0	false	0.0
K562	SAFB2_2-U2AF2_3-interaction-shap	interaction	SAFB2	2	U2AF2	3	3	0.0	false	0.0
K562	SAFB2_2-UCHL5_3-interaction-shap	interaction	SAFB2	2	UCHL5	3	2	0.0	false	0.0
K562	SERBP1_2-BUD13_3-interaction-shap	interaction	SERBP1	2	BUD13	3	11	0.0	false	0.0
K562	SERBP1_2-CSTF2T_3-interaction-shap	interaction	SERBP1	2	CSTF2T	3	1	0.0	false	0.0
K562	SERBP1_2-DDX3X_3-interaction-shap	interaction	SERBP1	2	DDX3X	3	12	0.0	false	0.0
K562	SERBP1_2-EFTUD2_3-interaction-shap	interaction	SERBP1	2	EFTUD2	3	2	0.0	false	0.0
K562	LARP7_1-NONO_3-interaction-shap	interaction	LARP7	1	NONO	3	1	0.0	false	0.0
K562	LARP7_1-IGF2BP2_3-interaction-shap	interaction	LARP7	1	IGF2BP2	3	1	0.0	false	0.0
K562	LARP7_1-GTF2F1_3-interaction-shap	interaction	LARP7	1	GTF2F1	3	1	0.0	false	0.0
K562	SERBP1_2-HNRNPK_3-interaction-shap	interaction	SERBP1	2	HNRNPK	3	4	0.0	false	0.0
K562	SERBP1_2-IGF2BP2_3-interaction-shap	interaction	SERBP1	2	IGF2BP2	3	11	0.0	false	0.0
K562	SERBP1_2-ILF3_3-interaction-shap	interaction	SERBP1	2	ILF3	3	1	0.0	false	0.0
K562	SERBP1_2-LARP7_3-interaction-shap	interaction	SERBP1	2	LARP7	3	5	0.0	false	0.0
K562	LARP7_1-FUS_3-interaction-shap	interaction	LARP7	1	FUS	3	1	0.0	false	0.0
K562	SERBP1_2-PCBP1_3-interaction-shap	interaction	SERBP1	2	PCBP1	3	8	0.0	false	0.0
K562	LARP7_1-FASTKD2_3-interaction-shap	interaction	LARP7	1	FASTKD2	3	1	0.0	false	0.0
K562	SERBP1_2-QKI_3-interaction-shap	interaction	SERBP1	2	QKI	3	1	0.0	false	0.0
K562	SERBP1_2-RBM15_3-interaction-shap	interaction	SERBP1	2	RBM15	3	6	0.0	false	0.0
K562	SERBP1_2-RPS3_3-interaction-shap	interaction	SERBP1	2	RPS3	3	49	0.0	false	0.0
K562	SERBP1_2-RPS6_3-interaction-shap	interaction	SERBP1	2	RPS6	3	11	0.0	false	0.0
K562	SERBP1_2-SF3B4_3-interaction-shap	interaction	SERBP1	2	SF3B4	3	60	0.0	false	0.0
K562	SERBP1_2-SMNDC1_3-interaction-shap	interaction	SERBP1	2	SMNDC1	3	7	0.0	false	0.0
K562	SERBP1_2-SRSF1_3-interaction-shap	interaction	SERBP1	2	SRSF1	3	1	0.0	false	0.0
K562	SERBP1_2-TBRG4_3-interaction-shap	interaction	SERBP1	2	TBRG4	3	5	0.0	false	0.0
K562	SERBP1_2-TRA2A_3-interaction-shap	interaction	SERBP1	2	TRA2A	3	2	0.0	false	0.0
K562	SERBP1_2-UCHL5_3-interaction-shap	interaction	SERBP1	2	UCHL5	3	11	0.0	false	0.0
K562	SERBP1_2-UTP18_3-interaction-shap	interaction	SERBP1	2	UTP18	3	6	0.0	false	0.0
K562	SERBP1_2-ZRANB2_3-interaction-shap	interaction	SERBP1	2	ZRANB2	3	5	0.0	false	0.0
K562	LARP7_1-EWSR1_3-interaction-shap	interaction	LARP7	1	EWSR1	3	1	0.0	false	0.0
K562	LARP7_1-ELAC2_3-interaction-shap	interaction	LARP7	1	ELAC2	3	1	0.0	false	0.0
K562	SF3B4_2-CPSF6_3-interaction-shap	interaction	SF3B4	2	CPSF6	3	18	0.0	false	0.0
K562	LARP7_1-DHX30_3-interaction-shap	interaction	LARP7	1	DHX30	3	1	0.0	false	0.0
K562	SF3B4_2-DDX1_3-interaction-shap	interaction	SF3B4	2	DDX1	3	3	0.0	false	0.0
K562	SF3B4_2-DDX21_3-interaction-shap	interaction	SF3B4	2	DDX21	3	20	0.0	false	0.0
K562	LARP4_1-DDX3X_3-interaction-shap	interaction	LARP4	1	DDX3X	3	94	0.0	false	0.0
K562	SF3B4_2-DDX42_3-interaction-shap	interaction	SF3B4	2	DDX42	3	43	0.0	false	0.0
K562	SF3B4_2-DDX52_3-interaction-shap	interaction	SF3B4	2	DDX52	3	38	0.0	false	0.0
K562	SF3B4_2-DDX6_3-interaction-shap	interaction	SF3B4	2	DDX6	3	44	0.0	false	0.0
K562	SF3B4_2-DHX30_3-interaction-shap	interaction	SF3B4	2	DHX30	3	23	0.0	false	0.0
K562	SF3B4_2-EFTUD2_3-interaction-shap	interaction	SF3B4	2	EFTUD2	3	553	0.0	false	0.0
K562	SF3B4_2-EIF3G_3-interaction-shap	interaction	SF3B4	2	EIF3G	3	19	0.0	false	0.0
K562	SF3B4_2-EIF4E_3-interaction-shap	interaction	SF3B4	2	EIF4E	3	118	0.0	false	0.0
K562	SF3B4_2-ELAC2_3-interaction-shap	interaction	SF3B4	2	ELAC2	3	38	0.0	false	0.0
K562	LARP7_1-DDX52_3-interaction-shap	interaction	LARP7	1	DDX52	3	1	0.0	false	0.0
K562	LARP7_1-CSTF2T_3-interaction-shap	interaction	LARP7	1	CSTF2T	3	1	0.0	false	0.0
K562	SF3B4_2-FASTKD2_3-interaction-shap	interaction	SF3B4	2	FASTKD2	3	24	0.0	false	0.0
K562	LARP7_1-BUD13_3-interaction-shap	interaction	LARP7	1	BUD13	3	9	0.0	false	0.0
K562	SF3B4_2-FUS_3-interaction-shap	interaction	SF3B4	2	FUS	3	36	0.0	false	0.0
K562	LARP4_1-ZC3H8_3-interaction-shap	interaction	LARP4	1	ZC3H8	3	9	0.0	false	0.0
K562	LARP4_1-XRCC6_3-interaction-shap	interaction	LARP4	1	XRCC6	3	2	0.0	false	0.0
K562	SF3B4_2-GNL3_3-interaction-shap	interaction	SF3B4	2	GNL3	3	20	0.0	false	0.0
K562	SF3B4_2-GTF2F1_3-interaction-shap	interaction	SF3B4	2	GTF2F1	3	29	0.0	false	0.0
K562	SF3B4_2-HNRNPK_3-interaction-shap	interaction	SF3B4	2	HNRNPK	3	18	0.0	false	0.0
K562	LARP4_1-UCHL5_3-interaction-shap	interaction	LARP4	1	UCHL5	3	2	0.0	false	0.0
K562	SF3B4_2-IGF2BP2_3-interaction-shap	interaction	SF3B4	2	IGF2BP2	3	71	0.0	false	0.0
K562	SF3B4_2-ILF3_3-interaction-shap	interaction	SF3B4	2	ILF3	3	1	0.0	false	0.0
K562	LARP4_1-SRSF1_3-interaction-shap	interaction	LARP4	1	SRSF1	3	16	0.0	false	0.0
K562	SF3B4_2-MBNL1_3-interaction-shap	interaction	SF3B4	2	MBNL1	3	21	0.0	false	0.0
K562	SF3B4_2-MTPAP_3-interaction-shap	interaction	SF3B4	2	MTPAP	3	28	0.0	false	0.0
K562	SF3B4_2-NOLC1_3-interaction-shap	interaction	SF3B4	2	NOLC1	3	6	0.0	false	0.0
K562	LARP4_1-SMNDC1_3-interaction-shap	interaction	LARP4	1	SMNDC1	3	11	0.0	false	0.0
K562	SF3B4_2-NPM1_3-interaction-shap	interaction	SF3B4	2	NPM1	3	22	0.0	false	0.0
K562	LARP4_1-SF3B4_3-interaction-shap	interaction	LARP4	1	SF3B4	3	58	0.0	false	0.0
K562	LARP4_1-RPS6_3-interaction-shap	interaction	LARP4	1	RPS6	3	12	0.0	false	0.0
K562	LARP4_1-RPS3_3-interaction-shap	interaction	LARP4	1	RPS3	3	30	0.0	false	0.0
K562	LARP4_1-RBM15_3-interaction-shap	interaction	LARP4	1	RBM15	3	12	0.0	false	0.0
K562	LARP4_1-RBFOX2_3-interaction-shap	interaction	LARP4	1	RBFOX2	3	11	0.0	false	0.0
K562	SF3B4_2-RBM15_3-interaction-shap	interaction	SF3B4	2	RBM15	3	130	0.0	false	0.0
K562	SF3B4_2-RBM22_3-interaction-shap	interaction	SF3B4	2	RBM22	3	14	0.0	false	0.0
K562	LARP4_1-PUM2_3-interaction-shap	interaction	LARP4	1	PUM2	3	5	0.0	false	0.0
K562	SF3B4_2-RPS6_3-interaction-shap	interaction	SF3B4	2	RPS6	3	90	0.0	false	0.0
K562	SF3B4_2-SERBP1_3-interaction-shap	interaction	SF3B4	2	SERBP1	3	23	0.0	false	0.0
K562	SF3B4_2-SMNDC1_3-interaction-shap	interaction	SF3B4	2	SMNDC1	3	440	0.0	false	0.0
K562	SF3B4_2-SRSF1_3-interaction-shap	interaction	SF3B4	2	SRSF1	3	36	0.0	false	0.0
K562	SF3B4_2-SRSF7_3-interaction-shap	interaction	SF3B4	2	SRSF7	3	3	0.0	false	0.0
K562	SF3B4_2-SUPV3L1_3-interaction-shap	interaction	SF3B4	2	SUPV3L1	3	2	0.0	false	0.0
K562	SF3B4_2-TARDBP_3-interaction-shap	interaction	SF3B4	2	TARDBP	3	19	0.0	false	0.0
K562	SF3B4_2-TBRG4_3-interaction-shap	interaction	SF3B4	2	TBRG4	3	19	0.0	false	0.0
K562	SF3B4_2-TIA1_3-interaction-shap	interaction	SF3B4	2	TIA1	3	46	0.0	false	0.0
K562	SF3B4_2-TRA2A_3-interaction-shap	interaction	SF3B4	2	TRA2A	3	56	0.0	false	0.0
K562	SF3B4_2-U2AF1_3-interaction-shap	interaction	SF3B4	2	U2AF1	3	171	0.0	false	0.0
K562	LARP4_1-PTBP1_3-interaction-shap	interaction	LARP4	1	PTBP1	3	9	0.0	false	0.0
K562	SF3B4_2-UCHL5_3-interaction-shap	interaction	SF3B4	2	UCHL5	3	220	0.0	false	0.0
K562	SF3B4_2-UTP18_3-interaction-shap	interaction	SF3B4	2	UTP18	3	132	0.0	false	0.0
K562	SF3B4_2-XRCC6_3-interaction-shap	interaction	SF3B4	2	XRCC6	3	119	0.0	false	0.0
K562	SF3B4_2-XRN2_3-interaction-shap	interaction	SF3B4	2	XRN2	3	151	0.0	false	0.0
K562	SF3B4_2-ZC3H8_3-interaction-shap	interaction	SF3B4	2	ZC3H8	3	128	0.0	false	0.0
K562	SF3B4_2-ZRANB2_3-interaction-shap	interaction	SF3B4	2	ZRANB2	3	161	0.0	false	0.0
K562	SMNDC1_2-AKAP1_3-interaction-shap	interaction	SMNDC1	2	AKAP1	3	2	0.0	false	0.0
K562	SMNDC1_2-APOBEC3C_3-interaction-shap	interaction	SMNDC1	2	APOBEC3C	3	2	0.0	false	0.0
K562	SMNDC1_2-BUD13_3-interaction-shap	interaction	SMNDC1	2	BUD13	3	150	0.0	false	0.0
K562	SMNDC1_2-CPSF6_3-interaction-shap	interaction	SMNDC1	2	CPSF6	3	16	0.0	false	0.0
K562	SMNDC1_2-CSTF2T_3-interaction-shap	interaction	SMNDC1	2	CSTF2T	3	256	0.0	false	0.0
K562	SMNDC1_2-DDX1_3-interaction-shap	interaction	SMNDC1	2	DDX1	3	75	0.0	false	0.0
K562	SMNDC1_2-DDX21_3-interaction-shap	interaction	SMNDC1	2	DDX21	3	7	0.0	false	0.0
K562	SMNDC1_2-DDX3X_3-interaction-shap	interaction	SMNDC1	2	DDX3X	3	27	0.0	false	0.0
K562	SMNDC1_2-DDX42_3-interaction-shap	interaction	SMNDC1	2	DDX42	3	22	0.0	false	0.0
K562	SMNDC1_2-DDX52_3-interaction-shap	interaction	SMNDC1	2	DDX52	3	92	0.0	false	0.0
K562	SMNDC1_2-DDX6_3-interaction-shap	interaction	SMNDC1	2	DDX6	3	36	0.0	false	0.0
K562	SMNDC1_2-DHX30_3-interaction-shap	interaction	SMNDC1	2	DHX30	3	61	0.0	false	0.0
K562	SMNDC1_2-EFTUD2_3-interaction-shap	interaction	SMNDC1	2	EFTUD2	3	283	0.0	false	0.0
K562	LARP4_1-PCBP1_3-interaction-shap	interaction	LARP4	1	PCBP1	3	1	0.0	false	0.0
K562	SMNDC1_2-ELAC2_3-interaction-shap	interaction	SMNDC1	2	ELAC2	3	100	0.0	false	0.0
K562	SMNDC1_2-ELAVL1_3-interaction-shap	interaction	SMNDC1	2	ELAVL1	3	5	0.0	false	0.0
K562	SMNDC1_2-EWSR1_3-interaction-shap	interaction	SMNDC1	2	EWSR1	3	234	0.0	false	0.0
K562	SMNDC1_2-FAM120A_3-interaction-shap	interaction	SMNDC1	2	FAM120A	3	3	0.0	false	0.0
K562	SMNDC1_2-FASTKD2_3-interaction-shap	interaction	SMNDC1	2	FASTKD2	3	33	0.0	false	0.0
K562	SMNDC1_2-FMR1_3-interaction-shap	interaction	SMNDC1	2	FMR1	3	16	0.0	false	0.0
K562	SMNDC1_2-FUS_3-interaction-shap	interaction	SMNDC1	2	FUS	3	149	0.0	false	0.0
K562	SMNDC1_2-FXR1_3-interaction-shap	interaction	SMNDC1	2	FXR1	3	13	0.0	false	0.0
K562	SMNDC1_2-FXR2_3-interaction-shap	interaction	SMNDC1	2	FXR2	3	13	0.0	false	0.0
K562	SMNDC1_2-GTF2F1_3-interaction-shap	interaction	SMNDC1	2	GTF2F1	3	62	0.0	false	0.0
K562	SMNDC1_2-HNRNPK_3-interaction-shap	interaction	SMNDC1	2	HNRNPK	3	3	0.0	false	0.0
K562	SMNDC1_2-IGF2BP1_3-interaction-shap	interaction	SMNDC1	2	IGF2BP1	3	5	0.0	false	0.0
K562	LARP4_1-NOLC1_3-interaction-shap	interaction	LARP4	1	NOLC1	3	7	0.0	false	0.0
K562	LARP4_1-LIN28B_3-interaction-shap	interaction	LARP4	1	LIN28B	3	18	0.0	false	0.0
K562	SMNDC1_2-LIN28B_3-interaction-shap	interaction	SMNDC1	2	LIN28B	3	4	0.0	false	0.0
K562	SMNDC1_2-MTPAP_3-interaction-shap	interaction	SMNDC1	2	MTPAP	3	8	0.0	false	0.0
K562	SMNDC1_2-NOLC1_3-interaction-shap	interaction	SMNDC1	2	NOLC1	3	1	0.0	false	0.0
K562	SMNDC1_2-NONO_3-interaction-shap	interaction	SMNDC1	2	NONO	3	300	0.0	false	0.0
K562	LARP4_1-IGF2BP2_3-interaction-shap	interaction	LARP4	1	IGF2BP2	3	6	0.0	false	0.0
K562	SMNDC1_2-PTBP1_3-interaction-shap	interaction	SMNDC1	2	PTBP1	3	108	0.0	false	0.0
K562	SMNDC1_2-RBFOX2_3-interaction-shap	interaction	SMNDC1	2	RBFOX2	3	89	0.0	false	0.0
K562	SMNDC1_2-RBM15_3-interaction-shap	interaction	SMNDC1	2	RBM15	3	23	0.0	false	0.0
K562	SMNDC1_2-RPS3_3-interaction-shap	interaction	SMNDC1	2	RPS3	3	33	0.0	false	0.0
K562	SMNDC1_2-RPS6_3-interaction-shap	interaction	SMNDC1	2	RPS6	3	33	0.0	false	0.0
K562	SMNDC1_2-SF3B4_3-interaction-shap	interaction	SMNDC1	2	SF3B4	3	601	0.0	false	0.0
K562	SMNDC1_2-SRSF1_3-interaction-shap	interaction	SMNDC1	2	SRSF1	3	18	0.0	false	0.0
K562	SMNDC1_2-TARDBP_3-interaction-shap	interaction	SMNDC1	2	TARDBP	3	44	0.0	false	0.0
K562	SMNDC1_2-TBRG4_3-interaction-shap	interaction	SMNDC1	2	TBRG4	3	29	0.0	false	0.0
K562	SMNDC1_2-TIA1_3-interaction-shap	interaction	SMNDC1	2	TIA1	3	12	0.0	false	0.0
K562	SMNDC1_2-TRA2A_3-interaction-shap	interaction	SMNDC1	2	TRA2A	3	2	0.0	false	0.0
K562	SMNDC1_2-U2AF1_3-interaction-shap	interaction	SMNDC1	2	U2AF1	3	105	0.0	false	0.0
K562	SMNDC1_2-U2AF2_3-interaction-shap	interaction	SMNDC1	2	U2AF2	3	165	0.0	false	0.0
K562	SMNDC1_2-UCHL5_3-interaction-shap	interaction	SMNDC1	2	UCHL5	3	69	0.0	false	0.0
K562	SMNDC1_2-UTP18_3-interaction-shap	interaction	SMNDC1	2	UTP18	3	118	0.0	false	0.0
K562	SMNDC1_2-XRCC6_3-interaction-shap	interaction	SMNDC1	2	XRCC6	3	97	0.0	false	0.0
K562	SMNDC1_2-XRN2_3-interaction-shap	interaction	SMNDC1	2	XRN2	3	96	0.0	false	0.0
K562	SMNDC1_2-ZC3H8_3-interaction-shap	interaction	SMNDC1	2	ZC3H8	3	63	0.0	false	0.0
K562	SMNDC1_2-ZRANB2_3-interaction-shap	interaction	SMNDC1	2	ZRANB2	3	107	0.0	false	0.0
K562	SRSF1_2-AKAP1_3-interaction-shap	interaction	SRSF1	2	AKAP1	3	4	0.0	false	0.0
K562	SRSF1_2-APEX1_3-interaction-shap	interaction	SRSF1	2	APEX1	3	2	0.0	false	0.0
K562	LARP4_1-IGF2BP1_3-interaction-shap	interaction	LARP4	1	IGF2BP1	3	15	0.0	false	0.0
K562	SRSF1_2-BUD13_3-interaction-shap	interaction	SRSF1	2	BUD13	3	340	0.0	false	0.0
K562	SRSF1_2-CPSF6_3-interaction-shap	interaction	SRSF1	2	CPSF6	3	49	0.0	false	0.0
K562	LARP4_1-FUS_3-interaction-shap	interaction	LARP4	1	FUS	3	2	0.0	false	0.0
K562	LARP4_1-ELAVL1_3-interaction-shap	interaction	LARP4	1	ELAVL1	3	11	0.0	false	0.0
K562	SRSF1_2-DDX52_3-interaction-shap	interaction	SRSF1	2	DDX52	3	19	0.0	false	0.0
K562	SRSF1_2-DDX6_3-interaction-shap	interaction	SRSF1	2	DDX6	3	30	0.0	false	0.0
K562	SRSF1_2-EFTUD2_3-interaction-shap	interaction	SRSF1	2	EFTUD2	3	182	0.0	false	0.0
K562	SRSF1_2-EIF3G_3-interaction-shap	interaction	SRSF1	2	EIF3G	3	35	0.0	false	0.0
K562	SRSF1_2-EIF4E_3-interaction-shap	interaction	SRSF1	2	EIF4E	3	9	0.0	false	0.0
K562	SRSF1_2-ELAC2_3-interaction-shap	interaction	SRSF1	2	ELAC2	3	19	0.0	false	0.0
K562	SRSF1_2-ELAVL1_3-interaction-shap	interaction	SRSF1	2	ELAVL1	3	63	0.0	false	0.0
K562	SRSF1_2-EWSR1_3-interaction-shap	interaction	SRSF1	2	EWSR1	3	53	0.0	false	0.0
K562	SRSF1_2-FAM120A_3-interaction-shap	interaction	SRSF1	2	FAM120A	3	11	0.0	false	0.0
K562	SRSF1_2-FMR1_3-interaction-shap	interaction	SRSF1	2	FMR1	3	95	0.0	false	0.0
K562	SRSF1_2-FUS_3-interaction-shap	interaction	SRSF1	2	FUS	3	9	0.0	false	0.0
K562	LARP4_1-EIF3G_3-interaction-shap	interaction	LARP4	1	EIF3G	3	13	0.0	false	0.0
K562	SRSF1_2-FXR2_3-interaction-shap	interaction	SRSF1	2	FXR2	3	91	0.0	false	0.0
K562	SRSF1_2-GTF2F1_3-interaction-shap	interaction	SRSF1	2	GTF2F1	3	35	0.0	false	0.0
K562	SRSF1_2-HNRNPK_3-interaction-shap	interaction	SRSF1	2	HNRNPK	3	50	0.0	false	0.0
K562	SRSF1_2-IGF2BP1_3-interaction-shap	interaction	SRSF1	2	IGF2BP1	3	6	0.0	false	0.0
K562	SRSF1_2-IGF2BP2_3-interaction-shap	interaction	SRSF1	2	IGF2BP2	3	11	0.0	false	0.0
K562	SRSF1_2-ILF3_3-interaction-shap	interaction	SRSF1	2	ILF3	3	17	0.0	false	0.0
K562	SRSF1_2-LARP4_3-interaction-shap	interaction	SRSF1	2	LARP4	3	13	0.0	false	0.0
K562	ILF3_1-DDX3X_3-interaction-shap	interaction	ILF3	1	DDX3X	3	6	0.0	false	0.0
K562	SRSF1_2-MTPAP_3-interaction-shap	interaction	SRSF1	2	MTPAP	3	90	0.0	false	0.0
K562	SRSF1_2-NOLC1_3-interaction-shap	interaction	SRSF1	2	NOLC1	3	20	0.0	false	0.0
K562	LARP4_1-CSTF2T_3-interaction-shap	interaction	LARP4	1	CSTF2T	3	2	0.0	false	0.0
K562	SRSF1_2-PCBP1_3-interaction-shap	interaction	SRSF1	2	PCBP1	3	15	0.0	false	0.0
K562	LARP4_1-BUD13_3-interaction-shap	interaction	LARP4	1	BUD13	3	33	0.0	false	0.0
K562	SRSF1_2-PUM2_3-interaction-shap	interaction	SRSF1	2	PUM2	3	17	0.0	false	0.0
K562	SRSF1_2-QKI_3-interaction-shap	interaction	SRSF1	2	QKI	3	6	0.0	false	0.0
K562	SRSF1_2-RBFOX2_3-interaction-shap	interaction	SRSF1	2	RBFOX2	3	50	0.0	false	0.0
K562	LARP4_1-APOBEC3C_3-interaction-shap	interaction	LARP4	1	APOBEC3C	3	12	0.0	false	0.0
K562	SRSF1_2-RBM22_3-interaction-shap	interaction	SRSF1	2	RBM22	3	9	0.0	false	0.0
K562	LARP4_1-AKAP1_3-interaction-shap	interaction	LARP4	1	AKAP1	3	2	0.0	false	0.0
K562	SRSF1_2-RPS6_3-interaction-shap	interaction	SRSF1	2	RPS6	3	34	0.0	false	0.0
K562	ILF3_1-XRN2_3-interaction-shap	interaction	ILF3	1	XRN2	3	3	0.0	false	0.0
K562	SRSF1_2-SMNDC1_3-interaction-shap	interaction	SRSF1	2	SMNDC1	3	57	0.0	false	0.0
K562	SRSF1_2-SRSF7_3-interaction-shap	interaction	SRSF1	2	SRSF7	3	110	0.0	false	0.0
K562	SRSF1_2-TARDBP_3-interaction-shap	interaction	SRSF1	2	TARDBP	3	3	0.0	false	0.0
K562	SRSF1_2-TIA1_3-interaction-shap	interaction	SRSF1	2	TIA1	3	11	0.0	false	0.0
K562	ILF3_1-UCHL5_3-interaction-shap	interaction	ILF3	1	UCHL5	3	10	0.0	false	0.0
K562	ILF3_1-U2AF2_3-interaction-shap	interaction	ILF3	1	U2AF2	3	1	0.0	false	0.0
K562	ILF3_1-TARDBP_3-interaction-shap	interaction	ILF3	1	TARDBP	3	5	0.0	false	0.0
K562	ILF3_1-SRSF1_3-interaction-shap	interaction	ILF3	1	SRSF1	3	4	0.0	false	0.0
K562	SRSF1_2-XRN2_3-interaction-shap	interaction	SRSF1	2	XRN2	3	47	0.0	false	0.0
K562	ILF3_1-SF3B4_3-interaction-shap	interaction	ILF3	1	SF3B4	3	51	0.0	false	0.0
K562	SRSF1_2-ZC3H11A_3-interaction-shap	interaction	SRSF1	2	ZC3H11A	3	1	0.0	false	0.0
K562	SRSF1_2-ZRANB2_3-interaction-shap	interaction	SRSF1	2	ZRANB2	3	27	0.0	false	0.0
K562	SRSF7_2-APOBEC3C_3-interaction-shap	interaction	SRSF7	2	APOBEC3C	3	46	0.0	false	0.0
K562	SRSF7_2-BUD13_3-interaction-shap	interaction	SRSF7	2	BUD13	3	95	0.0	false	0.0
K562	SRSF7_2-CPEB4_3-interaction-shap	interaction	SRSF7	2	CPEB4	3	6	0.0	false	0.0
K562	SRSF7_2-CPSF6_3-interaction-shap	interaction	SRSF7	2	CPSF6	3	163	0.0	false	0.0
K562	SRSF7_2-CSTF2T_3-interaction-shap	interaction	SRSF7	2	CSTF2T	3	31	0.0	false	0.0
K562	SRSF7_2-DDX1_3-interaction-shap	interaction	SRSF7	2	DDX1	3	12	0.0	false	0.0
K562	SRSF7_2-DDX3X_3-interaction-shap	interaction	SRSF7	2	DDX3X	3	69	0.0	false	0.0
K562	SRSF7_2-DDX42_3-interaction-shap	interaction	SRSF7	2	DDX42	3	18	0.0	false	0.0
K562	ILF3_1-RPS3_3-interaction-shap	interaction	ILF3	1	RPS3	3	14	0.0	false	0.0
K562	SRSF7_2-EFTUD2_3-interaction-shap	interaction	SRSF7	2	EFTUD2	3	38	0.0	false	0.0
K562	SRSF7_2-ELAC2_3-interaction-shap	interaction	SRSF7	2	ELAC2	3	54	0.0	false	0.0
K562	SRSF7_2-ELAVL1_3-interaction-shap	interaction	SRSF7	2	ELAVL1	3	3	0.0	false	0.0
K562	SRSF7_2-EWSR1_3-interaction-shap	interaction	SRSF7	2	EWSR1	3	7	0.0	false	0.0
K562	SRSF7_2-FAM120A_3-interaction-shap	interaction	SRSF7	2	FAM120A	3	13	0.0	false	0.0
K562	SRSF7_2-FASTKD2_3-interaction-shap	interaction	SRSF7	2	FASTKD2	3	4	0.0	false	0.0
K562	ILF3_1-RBM15_3-interaction-shap	interaction	ILF3	1	RBM15	3	15	0.0	false	0.0
K562	SRSF7_2-FUS_3-interaction-shap	interaction	SRSF7	2	FUS	3	2	0.0	false	0.0
K562	ILF3_1-NONO_3-interaction-shap	interaction	ILF3	1	NONO	3	1	0.0	false	0.0
K562	SRSF7_2-FXR2_3-interaction-shap	interaction	SRSF7	2	FXR2	3	9	0.0	false	0.0
K562	SRSF7_2-GTF2F1_3-interaction-shap	interaction	SRSF7	2	GTF2F1	3	8	0.0	false	0.0
K562	ILF3_1-MTPAP_3-interaction-shap	interaction	ILF3	1	MTPAP	3	1	0.0	false	0.0
K562	SRSF7_2-IGF2BP2_3-interaction-shap	interaction	SRSF7	2	IGF2BP2	3	5	0.0	false	0.0
K562	SRSF7_2-LIN28B_3-interaction-shap	interaction	SRSF7	2	LIN28B	3	42	0.0	false	0.0
K562	SRSF7_2-MTPAP_3-interaction-shap	interaction	SRSF7	2	MTPAP	3	41	0.0	false	0.0
K562	ILF3_1-LIN28B_3-interaction-shap	interaction	ILF3	1	LIN28B	3	7	0.0	false	0.0
K562	SRSF7_2-NONO_3-interaction-shap	interaction	SRSF7	2	NONO	3	19	0.0	false	0.0
K562	SRSF7_2-NPM1_3-interaction-shap	interaction	SRSF7	2	NPM1	3	1	0.0	false	0.0
K562	SRSF7_2-PTBP1_3-interaction-shap	interaction	SRSF7	2	PTBP1	3	12	0.0	false	0.0
K562	SRSF7_2-QKI_3-interaction-shap	interaction	SRSF7	2	QKI	3	29	0.0	false	0.0
K562	SRSF7_2-RBFOX2_3-interaction-shap	interaction	SRSF7	2	RBFOX2	3	24	0.0	false	0.0
K562	SRSF7_2-RBM15_3-interaction-shap	interaction	SRSF7	2	RBM15	3	62	0.0	false	0.0
K562	SRSF7_2-RBM22_3-interaction-shap	interaction	SRSF7	2	RBM22	3	7	0.0	false	0.0
K562	ILF3_1-IGF2BP2_3-interaction-shap	interaction	ILF3	1	IGF2BP2	3	13	0.0	false	0.0
K562	ILF3_1-IGF2BP1_3-interaction-shap	interaction	ILF3	1	IGF2BP1	3	13	0.0	false	0.0
