File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF302FFF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR961OKA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF440FLF/, /files/ENCFF015FBQ/, /files/ENCFF805KJP/, /files/ENCFF699ZLU/, /files/ENCFF039QTN/, /files/ENCFF406RMO/	6457	Gene Yeo, UCSD	a08ca12008877bd46a86ad9b02021528		https://www.encodeproject.org/files/ENCFF302FFF/@@download/ENCFF302FFF.bed.gz				released	s3://encode-public/2018/06/08/83cc677a-052e-4905-a089-1d3321d45de7/ENCFF302FFF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/83cc677a-052e-4905-a089-1d3321d45de7/ENCFF302FFF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF307MDW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR961OKA	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										LARP7-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF774NGW/, /files/ENCFF269URO/, /files/ENCFF086NCN/, /files/ENCFF647TKI/, /files/ENCFF345DPL/, /files/ENCFF240QBZ/	6857	Gene Yeo, UCSD	49ee31254769747a3cc9165dd4e6bec3		https://www.encodeproject.org/files/ENCFF307MDW/@@download/ENCFF307MDW.bed.gz				released	s3://encode-public/2018/12/03/b5e8a852-bc83-439e-8fa1-0b163f829987/ENCFF307MDW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/b5e8a852-bc83-439e-8fa1-0b163f829987/ENCFF307MDW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF624RZR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR834YLD	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DROSHA-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF190HNU/, /files/ENCFF548JFY/, /files/ENCFF146RNO/, /files/ENCFF039QTN/, /files/ENCFF960QIE/, /files/ENCFF773TOS/	51824	Gene Yeo, UCSD	120aed42313d36f4dd681a89164c5c17		https://www.encodeproject.org/files/ENCFF624RZR/@@download/ENCFF624RZR.bed.gz				released	s3://encode-public/2018/06/08/79aad00c-4feb-4ac2-bf4b-c25ea9f8f984/ENCFF624RZR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/79aad00c-4feb-4ac2-bf4b-c25ea9f8f984/ENCFF624RZR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	antibody characterized with exemption		
ENCFF854BHP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR834YLD	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										DROSHA-human	RNA				ultraviolet irradiation	strand-specific	2018-04-24	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF110MMH/, /files/ENCFF797RXZ/, /files/ENCFF967UUI/, /files/ENCFF269URO/, /files/ENCFF413DZP/, /files/ENCFF401NJF/	53963	Gene Yeo, UCSD	9c247ac914abbf2c64dbb5bd3b100f14		https://www.encodeproject.org/files/ENCFF854BHP/@@download/ENCFF854BHP.bed.gz				released	s3://encode-public/2018/12/03/fe81e9cc-5012-4dfa-97c6-4d7cd02862fd/ENCFF854BHP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/fe81e9cc-5012-4dfa-97c6-4d7cd02862fd/ENCFF854BHP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	antibody characterized with exemption		
ENCFF842EFT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR485QCG	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF421BZA/, /files/ENCFF627YDB/, /files/ENCFF005HRW/, /files/ENCFF698TRT/, /files/ENCFF039QTN/, /files/ENCFF731PYG/	12520	Gene Yeo, UCSD	f1e1863bdf7c0821c9eb465783f3801f		https://www.encodeproject.org/files/ENCFF842EFT/@@download/ENCFF842EFT.bed.gz				released	s3://encode-public/2018/06/08/1c424ab9-b870-4ceb-b492-d937db0c72af/ENCFF842EFT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/1c424ab9-b870-4ceb-b492-d937db0c72af/ENCFF842EFT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF134LIU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR485QCG	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										BCCIP-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF081LVD/, /files/ENCFF296TYQ/, /files/ENCFF690EFW/, /files/ENCFF487PQZ/, /files/ENCFF377WFP/, /files/ENCFF269URO/	13146	Gene Yeo, UCSD	c8b59bbbcb5c1f2fce8673bd2109edbd		https://www.encodeproject.org/files/ENCFF134LIU/@@download/ENCFF134LIU.bed.gz				released	s3://encode-public/2018/12/03/1188d077-2bc0-457f-9b21-34a4b7d6ed68/ENCFF134LIU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/1188d077-2bc0-457f-9b21-34a4b7d6ed68/ENCFF134LIU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF357ABQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR887FHF	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF885BWV/, /files/ENCFF943JBN/, /files/ENCFF158VSM/, /files/ENCFF039QTN/, /files/ENCFF223JNG/, /files/ENCFF928RKY/	14705	Gene Yeo, UCSD	dec30badc02631540f0e452bab33236e		https://www.encodeproject.org/files/ENCFF357ABQ/@@download/ENCFF357ABQ.bed.gz				released	s3://encode-public/2018/06/08/f76059df-efb1-4dae-835c-339a1bcbfa79/ENCFF357ABQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/f76059df-efb1-4dae-835c-339a1bcbfa79/ENCFF357ABQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF423SOR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR887FHF	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										FASTKD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF267DFP/, /files/ENCFF769KHB/, /files/ENCFF278SLD/, /files/ENCFF718VRE/, /files/ENCFF269URO/, /files/ENCFF367FDD/	14852	Gene Yeo, UCSD	730afd78d6d7325f4cdd0d9871080ee3		https://www.encodeproject.org/files/ENCFF423SOR/@@download/ENCFF423SOR.bed.gz				released	s3://encode-public/2018/12/03/fcc7b160-cc06-453b-9a3e-1c1c36d0fec0/ENCFF423SOR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/fcc7b160-cc06-453b-9a3e-1c1c36d0fec0/ENCFF423SOR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF821EXR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR571VHI	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF472FBT/, /files/ENCFF297PQZ/, /files/ENCFF270LHK/, /files/ENCFF734NGD/, /files/ENCFF039QTN/, /files/ENCFF868UQK/	5305	Gene Yeo, UCSD	b6be34c68b281be3d88653d0f5cb6843		https://www.encodeproject.org/files/ENCFF821EXR/@@download/ENCFF821EXR.bed.gz				released	s3://encode-public/2018/06/08/43209f37-0995-4210-abe0-62fa8d6a3696/ENCFF821EXR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/43209f37-0995-4210-abe0-62fa8d6a3696/ENCFF821EXR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF889AWX	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR571VHI	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										HNRNPUL1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF019BLW/, /files/ENCFF490BSS/, /files/ENCFF426AQN/, /files/ENCFF269URO/, /files/ENCFF933LJZ/, /files/ENCFF523RZH/	5590	Gene Yeo, UCSD	bc3264cdf9a1c1a4ff357716afa34b31		https://www.encodeproject.org/files/ENCFF889AWX/@@download/ENCFF889AWX.bed.gz				released	s3://encode-public/2018/12/03/eeac3809-1055-4f1b-aa4d-1665cfc03616/ENCFF889AWX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/eeac3809-1055-4f1b-aa4d-1665cfc03616/ENCFF889AWX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF017IRY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF056AWB/, /files/ENCFF955RUR/, /files/ENCFF201YNC/, /files/ENCFF381UFF/, /files/ENCFF511ZTQ/, /files/ENCFF039QTN/	181698	Gene Yeo, UCSD	eba1e45e60f7c4306fbf5cc76fb8e101		https://www.encodeproject.org/files/ENCFF017IRY/@@download/ENCFF017IRY.bed.gz				released	s3://encode-public/2018/06/08/c929b582-06cb-4965-9939-728fe001c536/ENCFF017IRY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/c929b582-06cb-4965-9939-728fe001c536/ENCFF017IRY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF796RMF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF499JDZ/, /files/ENCFF269URO/, /files/ENCFF128MQR/, /files/ENCFF061QCD/, /files/ENCFF723JLV/, /files/ENCFF714YXE/	173686	Gene Yeo, UCSD	668e69b68ac071f08cb66335ebf6a344		https://www.encodeproject.org/files/ENCFF796RMF/@@download/ENCFF796RMF.bed.gz				released	s3://encode-public/2018/12/03/c3363c45-01ad-4987-a537-d6a40e12d92d/ENCFF796RMF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/c3363c45-01ad-4987-a537-d6a40e12d92d/ENCFF796RMF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF741FRL	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987NYS	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF511SXK/, /files/ENCFF333KJO/, /files/ENCFF105IAX/, /files/ENCFF599VUS/, /files/ENCFF287ADK/, /files/ENCFF039QTN/	189131	Gene Yeo, UCSD	46ae10f4454ce24ddb6e78a4f53a653b		https://www.encodeproject.org/files/ENCFF741FRL/@@download/ENCFF741FRL.bed.gz				released	s3://encode-public/2018/06/08/ed431756-00f7-4507-9c0f-b7aae8e78a14/ENCFF741FRL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/ed431756-00f7-4507-9c0f-b7aae8e78a14/ENCFF741FRL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF208ZMI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR987NYS	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FAM120A-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF389LEX/, /files/ENCFF186RBL/, /files/ENCFF269URO/, /files/ENCFF786BCU/, /files/ENCFF704TQZ/, /files/ENCFF889YGM/	192712	Gene Yeo, UCSD	d8e71ea286834bcbec5af3204b65bb75		https://www.encodeproject.org/files/ENCFF208ZMI/@@download/ENCFF208ZMI.bed.gz				released	s3://encode-public/2018/12/03/451feb92-67f7-4464-9aa5-8d45e951f508/ENCFF208ZMI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/451feb92-67f7-4464-9aa5-8d45e951f508/ENCFF208ZMI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF370GDB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR438KWZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ILF3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF715OWV/, /files/ENCFF415JAG/, /files/ENCFF958RKH/, /files/ENCFF039QTN/, /files/ENCFF857MJR/, /files/ENCFF821QFO/	64833	Gene Yeo, UCSD	ad39cf0abd39184965af52f2c88153ee		https://www.encodeproject.org/files/ENCFF370GDB/@@download/ENCFF370GDB.bed.gz				released	s3://encode-public/2018/06/08/8c868d8e-da4a-4e20-b4f9-9e1c166a1c5f/ENCFF370GDB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/8c868d8e-da4a-4e20-b4f9-9e1c166a1c5f/ENCFF370GDB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF385MJU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR438KWZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ILF3-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF184AQO/, /files/ENCFF269URO/, /files/ENCFF098RFI/, /files/ENCFF889XJU/, /files/ENCFF353RQP/, /files/ENCFF623LPT/	64472	Gene Yeo, UCSD	4c8e478566c6793a650547733a3c214b		https://www.encodeproject.org/files/ENCFF385MJU/@@download/ENCFF385MJU.bed.gz				released	s3://encode-public/2018/12/03/2cf038d8-cdbb-450e-8e30-f7e6f4ea58b2/ENCFF385MJU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/2cf038d8-cdbb-450e-8e30-f7e6f4ea58b2/ENCFF385MJU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF331VCF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR128VXC	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SND1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF612RZN/, /files/ENCFF502YXG/, /files/ENCFF479VZE/, /files/ENCFF367EEH/, /files/ENCFF677MQI/, /files/ENCFF039QTN/	98987	Gene Yeo, UCSD	31d241b6cbd0d2d876c6a38bf63a42a3		https://www.encodeproject.org/files/ENCFF331VCF/@@download/ENCFF331VCF.bed.gz				released	s3://encode-public/2018/06/08/3b119c1e-4d8e-43ea-982e-b0cb49fa8b22/ENCFF331VCF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/3b119c1e-4d8e-43ea-982e-b0cb49fa8b22/ENCFF331VCF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF211TRO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR128VXC	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SND1-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF867TFQ/, /files/ENCFF269URO/, /files/ENCFF351QXF/, /files/ENCFF438IIB/, /files/ENCFF971LCF/, /files/ENCFF341KSL/	98820	Gene Yeo, UCSD	ca363da2118ad1a887fcbb23d713259f		https://www.encodeproject.org/files/ENCFF211TRO/@@download/ENCFF211TRO.bed.gz				released	s3://encode-public/2018/12/03/15f215fd-9c1e-41cd-a53e-a7b2dcbb65cf/ENCFF211TRO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/15f215fd-9c1e-41cd-a53e-a7b2dcbb65cf/ENCFF211TRO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF890NIT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR887LPK	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EWSR1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF922VUQ/, /files/ENCFF621ZUN/, /files/ENCFF485UCP/, /files/ENCFF535SBV/, /files/ENCFF455LTY/, /files/ENCFF039QTN/	185269	Gene Yeo, UCSD	47c0f351d50fd67f53e50aa55a745183		https://www.encodeproject.org/files/ENCFF890NIT/@@download/ENCFF890NIT.bed.gz				released	s3://encode-public/2018/06/08/b714d001-88d2-426b-8590-dd9cc5391293/ENCFF890NIT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/b714d001-88d2-426b-8590-dd9cc5391293/ENCFF890NIT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF607ZRF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR887LPK	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										EWSR1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF842YPC/, /files/ENCFF975NJX/, /files/ENCFF810PWF/, /files/ENCFF269URO/, /files/ENCFF998MNV/, /files/ENCFF758RAD/	185854	Gene Yeo, UCSD	81d1c5b565f7a251a8f9fcfb1076ef2d		https://www.encodeproject.org/files/ENCFF607ZRF/@@download/ENCFF607ZRF.bed.gz				released	s3://encode-public/2018/12/03/cb3126f0-ea76-4422-893a-f2b29e379006/ENCFF607ZRF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/cb3126f0-ea76-4422-893a-f2b29e379006/ENCFF607ZRF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF933AGU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR456JJQ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBM22-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF353XWS/, /files/ENCFF755XIB/, /files/ENCFF990UNN/, /files/ENCFF091VIF/, /files/ENCFF743SKO/, /files/ENCFF039QTN/	40420	Gene Yeo, UCSD	eeb02874bac6c95ba4fd99053581c928		https://www.encodeproject.org/files/ENCFF933AGU/@@download/ENCFF933AGU.bed.gz				released	s3://encode-public/2018/06/08/4f7830bb-3d9f-4e11-b3bb-2007cb37d416/ENCFF933AGU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/4f7830bb-3d9f-4e11-b3bb-2007cb37d416/ENCFF933AGU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF293IZG	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR456JJQ	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBM22-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF545NBF/, /files/ENCFF615UKX/, /files/ENCFF051SNH/, /files/ENCFF269URO/, /files/ENCFF169EKN/, /files/ENCFF253ZSN/	40630	Gene Yeo, UCSD	603b1bed71ef06e93806841e73022916		https://www.encodeproject.org/files/ENCFF293IZG/@@download/ENCFF293IZG.bed.gz				released	s3://encode-public/2018/12/03/7248e968-388a-468a-bbfd-3393e642a376/ENCFF293IZG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/7248e968-388a-468a-bbfd-3393e642a376/ENCFF293IZG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF944ISN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR194HZU	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NOLC1-human	RNA				ultraviolet irradiation	strand-specific	2017-11-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF913QWS/, /files/ENCFF633BUL/, /files/ENCFF102DLV/, /files/ENCFF221KHG/, /files/ENCFF840HYK/, /files/ENCFF039QTN/	27949	Gene Yeo, UCSD	36835ad7720f7d66714dcd3cb79dafad		https://www.encodeproject.org/files/ENCFF944ISN/@@download/ENCFF944ISN.bed.gz				released	s3://encode-public/2018/06/08/c644ea17-6011-447f-acee-2d68d40bf942/ENCFF944ISN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/c644ea17-6011-447f-acee-2d68d40bf942/ENCFF944ISN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF137YFD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR194HZU	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										NOLC1-human	RNA				ultraviolet irradiation	strand-specific	2017-11-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF560WXZ/, /files/ENCFF852DRN/, /files/ENCFF329FPZ/, /files/ENCFF269URO/, /files/ENCFF645PLG/, /files/ENCFF405PYI/	33882	Gene Yeo, UCSD	8c61ea0375cec5a9f7b1df60fae27055		https://www.encodeproject.org/files/ENCFF137YFD/@@download/ENCFF137YFD.bed.gz				released	s3://encode-public/2018/12/03/caa97ea9-9576-4187-ae06-89c733268207/ENCFF137YFD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/caa97ea9-9576-4187-ae06-89c733268207/ENCFF137YFD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF304YLR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR916SRV	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										TBRG4-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF472CCD/, /files/ENCFF082JCZ/, /files/ENCFF454ZHL/, /files/ENCFF116ASC/, /files/ENCFF039QTN/, /files/ENCFF925OBE/	2409	Gene Yeo, UCSD	294a17e49e4b59e7e22d8175d911d9e9		https://www.encodeproject.org/files/ENCFF304YLR/@@download/ENCFF304YLR.bed.gz				released	s3://encode-public/2018/06/08/52567c8d-70f4-46df-88e0-0220c18bd375/ENCFF304YLR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/52567c8d-70f4-46df-88e0-0220c18bd375/ENCFF304YLR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
